cluster,concept,cuis
1,mild impairment ( nmbr to < nmbr ),C0053917;C0221099;C0684336;C1334884;C2945599
1,metabolic syndrome ( > nmbr of nmbr characteristics ),C0053917;C0524620;C1334884;C1521970
1,medical therapy only ( n = nmbr ),C0053917;C0205171;C0418981;C1334884;C1720467
1,medical therapy ( n = nmbr ),C0053917;C0418981;C1334884
1,mean score on dasnmbr - nmbr ( crp ) ^,C0053917;C1334884;C3533236;C3890735;C4048285
1,mean ( sd ) dasnmbr - nmbr ( esr ) *,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239;C3811131
1,mases ( nmbr - nmbr )  mean ( sd ),C0053917;C0444504;C1334884;C2347634;C2348143;C2699239
1,low - dose rivaroxaban plus aspirin ( n = nmbr ),C0053917;C0332287;C1334884;C1739768;C2608320
1,losartan n = nmbr,C0053917;C0126174;C1334884
1,llv wlalil nmbr statin,C0053917;C0360714;C1334884
1,level nmbr immobility § | |,C0053917;C0231441;C0441889;C0456079;C1334884;C1547707;C2946261
1,less than nmbr %,C0053917;C0439092;C1334884
1,left ventricular ejection fraction within previous nmbr mo |,C0026544;C0053917;C0205156;C0332177;C0428772;C0488728;C1334884;C1552607
1,leflunomide ( mean dose : nmbr . nmbr mg / day ),C0053917;C0063041;C0178602;C0439422;C0444504;C0869039;C1114758;C1334884;C2347634;C2348143
1,lebrikizumab ( n = nmbr ),C0053917;C1334884;C2981360
1,ldl particle size ( week nmbr ),C0053917;C0332174;C0439230;C1334884;C3641256
1,ldl - c < nmbr . nmbr mmol / l,C0053917;C1334884;C1532563
1,latin america hr ( nmbr % cl ),C0023122;C0053917;C0596019;C1334884
1,kim nmbr ( pg / ml ),C0053917;C0439297;C1334884
1,jsn score  mean nmbr sd,C0053917;C0444504;C0449820;C1334884;C2347634;C2348143;C2699239;C4050231
1,ivabradine ( n = nmbr ),C0053917;C0257190;C1334884
1,intervention group ( n = nmbr ),C0053917;C0184661;C0441848;C0886296;C1273869;C1334884
1,intermediate ( nmbr ) ( n = nmbr  nmbr  nmbr % ),C0053917;C0205103;C1334884;C1550465;C2827755;C3889971
1,interleukin - nmbr ( ng / l ),C0021764;C0053917;C0439297;C1334884;C1527200
1,infliximab nmbr mg / kg,C0053917;C0439272;C0666743;C1334884
1,infliximab - naive ( n = nmbr ),C0053917;C0666743;C1334884
1,ind / glynmbr / nmbr pg o . d . n = nmbr,C0053917;C1334884;C2827928;C4049864
1,in ibdq total score at week nmbr  mean [se],C0036919;C0053917;C0332174;C0439175;C0439230;C0439810;C0444504;C1334884;C2347634;C2348143;C2964552;C3533236
1,impaired fasting glucose level ( n = nmbr ),C0053917;C0202045;C0221099;C0441889;C0456079;C1272092;C1334884;C1547707;C2946261
1,hyperkalemia ( > nmbr . nmbr meq / l ),C0020461;C0053917;C0439375;C1334884;C4552983
1,hscrp < nmbr . nmbr mga . nmbr ( nmbr . nmbrxnmbr ( nmbr . nmbr ),C0053917;C0065879;C1334884
1,hospital factor # nmbr,C0019994;C0053917;C1334884;C1510665;C1521761;C2827422
1,hoehn and yahr stage ( range  nmbr - nmbr ),C0053917;C0205390;C1300072;C1306673;C1334884;C1514721;C2348147;C3542016
1,hispanic ( n = nmbr ),C0053917;C0086409;C1334884
1,high ( > nmbr ) ( n = nmbr  nmbr  nmbr % ),C0053917;C0205250;C1299351;C1334884;C2700149;C3887512;C3889660;C4321237;C4522209
1,hfpef ( ef n nmbr )  ( % ),C0053917;C1334884
1,hemorrhagic stroke ( n = nmbr ),C0053917;C0553692;C1334884
1,hemoglobin  g nmbr nmbr,C0053917;C1319312;C1334884
1,hbanmbrc nmbr - < = nmbr %,C0053917;C1334884
1,hbanmbrc nmbr % - < nmbr % ( n - nmbr ),C0053917;C1334884
1,hbalc > = nmbr % ( n - nmbr ),C0053917;C1334884
1,hazard ratio ( nmbr % cl ) nmbr . nmbr ( nmbr . nmbr  nmbr . nmbr ),C0053917;C0596019;C1334884;C2985465
1,haq - di score ( nmbr - nmbr ),C0053917;C0449820;C1334884;C3826998;C4050231;C4321476
1,glyburide ( n = nmbr ),C0017628;C0053917;C1334884
1,galectin - nmbr ( ng / ml ),C0053917;C0439275;C0607430;C1334884
1,former smoker ( n = nmbr ),C0053917;C0337671;C1334884
1,former n z nmbr,C0053917;C0205156;C0750523;C1334884
1,filtration rate nmbr - nmbr,C0016107;C0053917;C0871208;C1334884;C1521828
1,ezetimibe + simvastatin ( n = nmbr * ),C0053917;C1334884;C1532737
1,exenatide n = nmbr,C0053917;C0167117;C1334884
1,evomab ( n = nmbr ),C0053917;C1334884
1,evenls per nmbr  nmbr palienl - years,C0053917;C0439234;C1334884
1,europe nmbr ( n = nmbr ),C0015176;C0053917;C1334884
1,estimated glomerular filtration rate ( mdrd )  ml / min / nmbr . nmbrmnmbr,C0053917;C0439445;C1334884;C3811844;C3839656
1,estimated creatinine clearance < nmbr ml / min *,C0053917;C0439445;C0750572;C0812399;C1334884
1,estimated * creatinine clearance < nmbr mlvmin  %,C0053917;C0750572;C0812399;C1334884
1,endothelin nmbr ( pg / ml ),C0053917;C0079284;C0439297;C1334884
1,endothelin - receptor antagonists plus phosphodiesterase type nmbr inhibitors,C0031638;C0053917;C0332307;C1134681;C1334884;C1547052;C1656262;C2266875;C3539996
1,elevated hscrp > nmbr mg / l  n ( % ),C0053917;C0205250;C0439268;C1334884;C3163633
1,elevated creatinine ( > nmbr pmol / l ),C0053917;C0151578;C0439284;C0700225;C1334884
1,elevated at wk nmbr — no . ( % ) nmbr,C0053917;C0205250;C0332174;C0439230;C1334884;C3163633
1,elderly ( > nmbr years ),C0001792;C0053917;C0439234;C1334884;C1999167
1,egfrmdrd < nmbr ml - min - nmbr - nmbr . nmbr m - nmbr  n ( % ),C0053917;C0369637;C0439445;C0441923;C1334884
1,duration of last qualifying episode of atrial fibrillation > nmbr days,C0004238;C0053917;C0332189;C0344434;C0439228;C0449238;C1334884;C1514624;C1963067;C2926735
1,dlqi  nmbr - nmbr *,C0053917;C1334884;C3899393
1,disease duration nmbr to bnmbr years ( n = nmbr ),C0053917;C0439234;C0872146;C1334884
1,denosumab ( n = nmbr ),C0053917;C1334884;C1690432
1,days of study - drug administration ( % ) * * nmbr day,C0053917;C0150270;C1334884;C2826182;C3469597
1,dactylitis count ( nmbr - nmbr )  mean ( sd ),C0053917;C0239161;C0444504;C0750480;C1334884;C1705566;C2347634;C2348143;C2699239
1,cyclosporine ( n = nmbr ),C0010592;C0010594;C0053917;C1334884
1,csf nmbrs - hydroxy -,C0053917;C1334884;C3540512;C3889436
1,crp concentration > nmbr . nmbr mg / dl ( nmbr mg / l )  n ( % ),C0053917;C0086045;C1334884;C1446561;C2827881;C3642216;C3827302;C3890735;C4048285
1,crp ( mg / l ) : < nmbr,C0053917;C0439268;C1334884;C3890735;C4048285
1,crp ( mg / dl ) < nmbr . nmbr,C0053917;C0439269;C1334884;C3890735;C4048285
1,creatinine ≥ nmbr . nmbr mg / dl,C0010294;C0053917;C0439269;C1334884;C1561535
1,creatinine clearance ， : : nmbr ml / min  %,C0053917;C0439445;C0812399;C1334884
1,conventional treatment ( n = nmbr ),C0053917;C1334884;C2945704
1,combined n = nmbr,C0053917;C0205195;C1334884
1,chondroitin sulfate ( n = nmbr ),C0008466;C0053917;C1334884
1,cholesterol  ( . nmbr . nmbr mmol / l )  n ( % ),C0008377;C0053917;C1334884;C1532563
1,chd eze / simva ( n = nmbr],C0053917;C0280604;C1334884;C3542407
1,certolizumab group ( n = nmbr ),C0053917;C0441848;C1334884;C1872109
1,celecoxib ( n = nmbr ),C0053917;C0538927;C1334884
1,candesartan nmbr / nmbr,C0053917;C0717550;C1334884
1,cancer ( n = nmbr ),C0006826;C0053917;C0998265;C1306459;C1334884
1,calculated ldl - c in nmbr classes,C0053917;C0444686;C0456387;C1334884;C1441506;C1518526;C1705943;C4019422
1,cabg > nmbr month ago,C0010055;C0053917;C0332177;C0439231;C1334884
1,bsa > nmbr %  n ( % ) t,C0053917;C1334884
1,bosentan ( n = nmbr ),C0053917;C0252643;C1334884
1,bmi kg - m - nmbr,C0053917;C0578022;C1334884;C1532718
1,bmi ( nmbr . nmbr  nmbr . nmbr ),C0053917;C0578022;C1334884
1,blood leukocyte count ( nmbr cells per l ),C0023508;C0023516;C0053917;C0347983;C0427512;C1334884
1,blood eosinophil count ( nmbr cells per l ),C0053917;C0200638;C1334884
1,biomarker low ( periostin < nmbr ng / ml or blood eosinophils < nmbr cells per pl )  na,C0005516;C0053917;C0205251;C0219433;C0439275;C1334884;C1424662;C1550472;C3812270;C3890211;C4048187;C4321351;C4522223
1,azathioprine ( n = nmbr ),C0004482;C0053917;C1334884
1,at least nmbr severe flare,C0053917;C0205082;C1334884;C1517205;C3540542;C4050465;C4050466
1,at least nmbr flare,C0053917;C1334884;C1517205;C3540542
1,asia - pacific hr ( nmbr % cl ),C0003980;C0053917;C0596019;C1334884
1,apolipoproiein anmbr ( tng / nmbr ),C0053917;C1334884
1,apoa - nmbr  g / l,C0003592;C0053917;C0439294;C0456615;C0523508;C1334884;C4553344;C4553379
1,anmbr + eznmbr anmbr ( n = nmbr ) ( n = nmbr ),C0053917;C1334884
1,anmbr + ezio anmbr ( n = nmbr ) ( n = nmbr ),C0053917;C1334884
1,ankle - brachial index < nmbr . nmbr — no . ( % ),C0053917;C1328319;C1334884;C3888326
1,alteplase group ( n = nmbr ),C0032143;C0053917;C0441848;C1334884
1,alteplase ( n = nmbr ),C0032143;C0053917;C1334884
1,all with coenzyme qnmbr ( n = nmbr  nmbr ),C0009235;C0053917;C1334884
1,all completers ( n nmbr nmbr ),C0053917;C1334884
1,aliskiren ( n = nmbr ),C0053917;C1120110;C1334884
1,aggressive ( n = nmbr ),C0001807;C0053917;C0580822;C1334884
1,age [years] ( interaction : p = nmbr . nmbr ),C0053917;C1334884;C1510829;C1704675
1,age < nmbr years — no . ( % ),C0053917;C1334884;C1510829
1,age ( yrs ) < nmbr,C0001779;C0053917;C1334884
1,age ( years ) : nmbr - < nmbr,C0053917;C1334884;C1510829
1,adl subscale ( range  nmbr - nmbr ) *,C0001288;C0053917;C1334884;C1420005;C1514721;C2348147;C3542016
1,acute coronary syndrome nmbr,C0053917;C0948089;C1334884
1,a / v ( n = nmbr ),C0053917;C1272460;C1334884
1,> nmbr vessels with > nmbr % stenosis,C0053917;C0679403;C1334884
1,> nmbr servings / wk ( n = nmbr ),C0053917;C0332174;C0439230;C1334884;C1519269
1,> nmbr oral agents,C0053917;C0442027;C0450442;C1254351;C1334884;C1521826;C4521986
1,> nmbr : obese class iii,C0053917;C1319441;C1334884
1,> nmbr . nmbrmmol / l ( n = nmbr ),C0053917;C1334884
1,< nmbr years eze / simva,C0053917;C0439234;C1334884
1,< nmbr months  n ( % ),C0053917;C0439231;C1334884
1,< nmbr ml / min / nmbr . nmbr mnmbr — no . ( % ),C0053917;C0439445;C1334884
1,< nmbr . nmbr mmol / liter triglyceride level,C0053917;C0428475;C0439190;C0475211;C1334884
1,< nmbr . nmbr mm hg diastolic blood pressure,C0053917;C0428883;C0439475;C1305849;C1334884
1,( nmbr % ell ' ll  * non - hdl - c,C0053917;C1334884;C1427925;C3273466
1,( nmbr % cl ) interaction,C0053917;C0596019;C1334884;C1704675
1,( % ) nmbr - nmbr,C0053917;C1334884
1,( %  nmbr % cl ),C0053917;C0596019;C1334884
1,( $ nmbr mg / dl [nmbr . nmbr mmol / l] ),C0053917;C0439269;C1334884;C1532563
0,treated hypertension :,C0020538;C1522326;C1963138
0,reported hypertension *,C0020538;C0684224;C0700287;C1963138;C4319718
0,previous hypertension,C0020538;C0205156;C1552607;C1963138
0,hypertension — no . ( % ) hypercholesterolemia — no . ( % ),C0020538;C1963138
0,hypertension and left ventricular hypertrophy,C0020538;C1963138
0,hypertension : no ( n = nmbr ),C0020538;C1963138
0,hypertension ( n 二 nmbr ),C0020538;C0053917;C1334884;C1963138
0,duration of hypertension ( years ),C0020538;C0439234;C0449238;C1963138;C2926735
0,duration of hypertension  n ( % ),C0020538;C0449238;C1963138;C2926735
