cluster,concept,cuis
581,tiotropium / olodaterol nmbr . nmbr / nmbr mg,C0024671;C0026410;C0439269;C1960952;C2346927;C4032878;C4321396;C4521761
580,symptoms of atrial fibrillation in the nmbr months before randomiza -,C0004238;C0344434;C0683368;C1457887;C1963067
580,symptoms of atrial fibrillation in the nmbr months before randomization — no . ( % ),C0004238;C0344434;C0683368;C1457887;C1963067
579,study period fatal pe,C0070939;C0439531;C0557651;C1302234;C1705232;C1880476;C1948053;C2603343;C4284304
579,pe and dvt,C0070939;C1880476;C4284304
579,pe with / without dvt,C0070939;C1880476;C4284304
579,pe associated with dvt at diagnosis,C0070939;C1880476;C4284304
579,pe ( with or without dvt ),C0070939;C1880476;C4284304
579,symptomatic pe,C0070939;C0231220;C1880476;C4284304
579,initial symptomatic pe,C0070939;C0205265;C0231220;C1279901;C1555582;C1705685;C1880476;C4284304
579,pe,C0070939;C1880476;C4284304
579,neither pe nor dvt,C0070939;C1880476;C4284304
579,pe only,C0070939;C0205171;C1720467;C1880476;C4284304
578,sulfasalazine,C0036078
578,sulfasalazine ( mean dose : nmbr . nmbr g / day ),C0036078;C0178602;C0439417;C0444504;C0869039;C1114758;C2347634;C2348143
577,nmbr carotid artery sites,C0007272;C0162859;C0205145
577,carotid artery — no . ( % ),C0007272;C0162859
577,common carotid artery sites,C0007272;C0162859;C0205145
577,carotid artery diseaset,C0007272;C0162859
576,prior migraine,C0149931;C0332152;C2826257
576,migraine severity score,C0149931;C0457451
576,prior migraine *,C0149931;C0332152;C2826257
576,migraine — no . ( % ) $,C0149931
575,ularitide n / n ( % ),C0077910
575,ularitide ( n = nmbr ),C0077910
574,long - acting bnmbr - agonists,C0079613;C0205166;C0243192;C1704930;C1706317;C1869853;C2987634;C3890007;C4048375
574,short - acting bnmbr - agonists,C0079613;C0243192;C1282927;C1704930;C1806781;C1869853;C2350002;C2987634;C3890007;C4048375
574,with long - acting jnmbr - agonists,C0079613;C0205166;C0243192;C1704930;C1706317;C1869853;C2987634;C3890007;C4048375
573,arterial blood pressure,C1272641
573,visit nmbr blood pressures :,C0545082;C1272641;C1512346;C2826704
572,embolism,C0013922;C1704212
572,peripheral embolism,C0013922;C0205100;C1704212
572,systemic embolism,C0013922;C0205373;C1704212
571,dronedarone ( n = nmbr ),C0766326
571,dronedarone ( n = nmbr ) nmbr . nmbr ± nmbr . nmbr,C0766326
571,dronedarone,C0766326
570,nmbr . nmbr % vi,C0205999
570,nmbr . nmbr % vi . nmbr . nmbr %,C0205999
570,vi nmbr % ( - nmbr %,C0205999
570,favors ff / vi favors placebo,C0205999;C0309049;C4554348
570,ff / vi nmbr % ( nmbr %,C0205999;C4554348
570,ff / vi,C0205999;C4554348
570,umec / vi nmbr . nmbr / nmbr ( n nmbr nmbr ),C0205999
570,ff / vi nmbr mg / nmbr mg ( n = nmbr ),C0205999;C1319635;C4554348
570,ff / vi nmbr / nmbr   µ g,C0205999;C0439267;C4554348
570,vi - nmbr % ( - nmbr %,C0205999
570,ff / vi ( n   =   nmbr ),C0205999;C4554348
570,ff / vi nmbr % ( - nmbr %,C0205999;C4554348
570,vi nmbr   µ g,C0205999;C0439267
570,umec / vi nmbr . nmbr / nmbr,C0205999
570,difference ff / vi versus uc,C0205999;C1705241;C1705242;C4554348
570,ff / vi nmbr . nmbr,C0205999;C4554348
569,baseline triglycerides < nmbr mg / dl,C0041004;C0168634;C0439269;C1442488
569,triglycerides at baseline,C0041004;C0168634;C1442488
569,baseline triglycerides > nmbr mg / dl and,C0041004;C0168634;C0439269;C1442488
569,baseline triglycerides by quintiles,C0041004;C0168634;C1442488;C1508496
569,baseline triglycerides,C0041004;C0168634;C1442488
569,baseline triglycerides in nmbr classes,C0041004;C0168634;C0456387;C1442488;C1518526;C1705943;C4019422
568,serum ctx - nmbr,C0010377;C0229671;C0631180;C1546774;C1550100;C3539598
568,serum ctx ( ng / ml ),C0010377;C0229671;C0439275;C0631180;C1546774;C1550100;C3539598
567,diastolic — mean ( sd ) ( mm hg ),C0012000;C0439475;C0444504;C2347634;C2348143;C2699239
567,diastolic fmmhff ' ),C0012000
567,diastolic,C0012000
567,diastolic ( mean,C0012000;C0444504;C2347634;C2348143
567,diastolic — mm hg,C0012000;C0439475
567,diastolic ( mm hg ),C0012000;C0439475
567,diastolic ( mmhg ),C0012000;C0439475
566,history of vte,C0019664;C0019665;C0262512;C0262926;C0630906;C1705255;C2004062
566,history of vte * *,C0019664;C0019665;C0262512;C0262926;C0630906;C1705255;C2004062
565,alpha blockers,C0001641
565,alpha - blockers,C0001641
565,alpha nmbr blockers,C0001641
565,alpha - blocker,C0001641
565,alpha - blocker / other vasodilator,C0001641
564,egfr ( ml / min / nmbr - nmbr mz ),C0026655;C0439445;C1705291;C1739039;C3811844;C3812682
564,egfr < nmbr ml / min / nmbr . nmbr mz,C0026655;C0439445;C1705291;C1739039;C3811844;C3812682
564,egfr > nmbr ml / min / nmbr . nmbr mz,C0026655;C0439445;C1705291;C1739039;C3811844;C3812682
563,previous venous thromboembolism — no . ( % ),C0205156;C1552607;C1861172
563,no . of previous venous thromboembolic events,C0205156;C1552607;C1861172;C1997614;C3160733
562,hypercholesterolemia *,C0020443;C1522133
562,duration of hypercholesterolaemia  mean ± sd ( year ),C0020443;C0439234;C0439508;C0444504;C0449238;C1522133;C2347634;C2348143;C2699239;C2926735
562,hypercholesterolaemia ( % ),C0020443;C1522133
562,duration of hypercholesterolemia  mean ± sd ( years ),C0020443;C0439234;C0444504;C0449238;C1522133;C2347634;C2348143;C2699239;C2926735
562,hypercholesterolemia ( % ),C0020443;C1522133
562,duration of hypercholesterolemia ( yr ),C0020443;C0439234;C0449238;C1522133;C2926735
562,hypercholesterolemia — no . ( % ) *,C0020443;C1522133
562,hypercholesterolemia — no . ( % ),C0020443;C1522133
562,hypercholesterolemia 一 no . ( % ),C0020443;C1522133
562,hypercholesterolemia,C0020443;C1522133
562,elevated cholesterol,C0020443
562,hypercholesterolemia ( > nmbr mg / dl ),C0020443;C0439269;C1522133
562,* hypercholesterolemia was defined as a low - density lipoprotein cholesterol level at enrollment of more than nmbr mg per deciliter ( nmbr . nmbr mmol per liter ) after an overnight fast . † nonsustained ventricular tachycardia was defined as nmbr or more consecutive ventricular beats at a heart rate of more than nmbr beats per minute . ‡ to convert weight to kilograms  divide by nmbr . nmbr . § to convert values for creatinine to micromoles per liter  multiply by nmbr . nmbr . ¶ data for follow - up medication were available for nmbr patients ( amiodarone  nmbr  placebo  nmbr  and icd  nmbr ) . ace de - notes angiotensin - converting enzyme  and arb angiotensin ii – receptor blocker . ¿ p < nmbr . nmbr for the comparison among the groups,C0020443;C1522133
562,hypercholesterolaemia,C0020443;C1522133
561,low - density lipoprotein cholesterol — mg / dlf,C0023824;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761
561,low density lipoprotein cholesterol - mg / dltt,C0023824;C0024671;C0026410;C0439269;C1960952;C2346927;C4321396;C4521761
560,calcium channelantagonist,C0006675;C0006726;C2936886;C3540037;C3714611
560,taking calcium supplements at baseline,C0006675;C0006726;C1515187;C2936886;C3540037;C3714611
560,calcium,C0006675;C0006726;C2936886;C3540037;C3714611
560,calcium ( mmol / l ),C0006675;C0006726;C1532563;C2936886;C3540037;C3714611
560,calcium aniagonisi,C0006675;C0006726;C2936886;C3540037;C3714611
560,dense calcium,C0006675;C0006726;C0439794;C2936886;C3540037;C3714611
560,calcium supplements,C0006675;C0006726;C2936886;C3540037;C3714611
559,oral blood glucose - lowering,C0005802;C0441994;C0442027;C2003888;C4521986
559,other blood glucose - lowering agents,C0005802;C0441994;C0450442;C1254351;C1521826;C2003888
559,blood glucose,C0005802
559,glycemic characteristics,C0005802;C1521970
559,glycemic variability,C0005802;C2827666
559,glycemia,C0005802
559,glycaemic parameters,C0005802;C0449381
558,rectum and sigmoid colon only,C0034896
558,rectum,C0034896
557,secondary outcomes,C0027627;C0175668;C0205436;C1274040
557,secondary end points iii,C0027627;C0175668;C0205436;C0439070;C1705160;C2349179
557,secondary iii *,C0027627;C0175668;C0205436;C0439070;C1705160
557,secondary pci,C0027627;C0175668;C0205436;C4049621
557,key secondary end points,C0027627;C0175668;C0205436;C2349179
557,major secondary end pointf,C0027627;C0175668;C0205082;C0205164;C0205436;C0444930;C2746065;C4318856;C4521762
557,secondary end points ii,C0027627;C0175668;C0205436;C1710602;C2349179;C4082587
557,secondary # nmbr,C0027627;C0175668;C0205436
557,secondary p,C0027627;C0175668;C0205436
557,metastatic disease,C0027627;C2939419;C2939420
557,secondary *,C0027627;C0175668;C0205436
557,secondary nonresponse,C0027627;C0175668;C0205436
557,secondary end points,C0027627;C0175668;C0205436;C2349179
557,secondary ' outcomes,C0027627;C0175668;C0205436;C1274040
557,secondary outcome,C0027627;C0175668;C0205436;C1274040
557,secondary end points nmbr,C0027627;C0175668;C0205436;C2349179
556,glycated hemoglobin - % ’,C0017853
556,glycated hemoglobin ( % ),C0017853
556,glycated haemoglobin ( % ),C0017853
556,glycated hemoglobin < median,C0017853;C0549183;C0876920;C2347635;C2348144;C2939193
556,glycated hemoglobin — % -,C0017853
556,glycosylated hemoglobin,C0017853
556,glycated hemoglobin,C0017853
556,glycated haemoglobin,C0017853
556,glycated hemoglobin — %,C0017853
556,mean glycated hemoglobin reduction during characteristic follow - up ( nmbr % ci ) percent,C0017853;C0439165;C0444504;C0520870;C0589120;C1521970;C1522577;C1704685;C2347634;C2348143;C3274571
556,glycated hemoglobin | |,C0017853
555,history of recurrent venous thromboembolism,C0042449;C0348013;C0455533;C1455761;C2945760
555,vein bypass stented,C0042449;C0741847
555,venous,C0042449;C0348013
554,baseline therapy,C0039798;C0087111;C0168634;C1363945;C1442488
554,treatment at baseline,C0039798;C0087111;C0168634;C1442488;C1522326;C1533734;C1705169;C3538994;C3887704
553,metformin use,C0025598;C0042153;C0457083;C1947944
553,previous metformin use,C0025598;C0042153;C0205156;C0457083;C1552607;C1947944
553,no metformin use,C0025598;C0042153;C0457083;C1947944
552,time to treatment initiation ( min ),C0589507;C0702093;C1158830;C1524029;C1704686;C3494202;C3813700
552,time to treatment,C3494202
552,time to treatment initiation ( min ,C0589507;C0702093;C1158830;C1524029;C1704686;C3494202;C3813700
552,time to treatment ( min ) t,C0702093;C1524029;C3494202;C3813700
551,perindopril,C0136123
551,treatment with open - label perindopril,C0136123;C3640652
550,albuterol use ( sd ),C0001927;C0042153;C0457083;C1947944;C2699239
550,days without albuterol use,C0001927;C0042153;C0439228;C0457083;C1947944
550,albuterol use,C0001927;C0042153;C0457083;C1947944
549,pah classification — no . ( % ),C0008902;C0008903;C0030123;C0678229;C3203102;C4284467
549,pah classification,C0008902;C0008903;C0030123;C0678229;C3203102;C4284467
548,standard bp lowering,C0037623;C0441994;C1415692;C1442989;C1708288;C2003888;C2828392;C4318478
548,dual bp / ldl - c goal attainment,C0037623;C0205173;C0680230;C1415692;C1554184;C1708288;C4318478
548,treatment with any bp lowering drugs,C0037623;C0441994;C1415692;C1708288;C2003888;C3469597;C4318478
548,any bp - lowering agents^,C0037623;C0441994;C0450442;C1254351;C1415692;C1521826;C1708288;C2003888;C4318478
548,bp < nmbr / nmbr,C0037623;C1415692;C1708288;C4318478
548,mean bp ( mmhg ),C0037623;C0439475;C0444504;C1415692;C1708288;C2347634;C2348143;C4318478
548,bp goal attainment,C0037623;C0680230;C1415692;C1708288;C4318478
548,syst . bp ( mmhg ),C0037623;C0439475;C1415692;C1708288;C4318478
548,bp component ( mm hg ),C0037623;C0439475;C0449432;C1415692;C1705248;C1708288;C4318478
548,bp and fasting glucose results,C0037623;C1415692;C1708288;C4318478
548,bp in pre - treated patients,C0037623;C1415692;C1708288;C4318478
548,bp variable,C0037623;C0439828;C1415692;C1708288;C4318478;C4553760
548,patientswith bp,C0037623;C1415692;C1708288;C4318478
547,measured at clinic visit with usual device,C0008952;C0444706;C3541902
547,measured at clinic visit with automated device §,C0008952;C0444706;C3541902
546,ace / arb use,C1452534;C3888198;C4284014
546,ace / arb users,C1452534;C1706077;C3888198;C4284014
546,arb / ace,C1452534;C3888198;C4284014
546,ace - l / arbs,C1452534;C3888198;C4284014
546,ace - lorarb,C1452534;C4284014
546,ace,C1452534;C4284014
546,ace / arb,C1452534;C3888198;C4284014
546,ace or arb,C1452534;C4284014
545,arm,C0446516;C3715044;C4553528
545,three arm,C0205449;C0446516;C3715044;C4553528
545,s arm,C0446516;C0565930;C2603362;C3715044;C4553528
545,two arm,C0205448;C0446516;C3715044;C4553528
544,no nadroparin ( n = nmbr ),C0206232
544,nadroparin vs control,C0206232
544,nadroparin,C0206232
544,nadroparin ( n = nmbr ),C0206232
543,physical activity §,C0015259;C0026606
543,some physical activity,C0015259;C0026606
543,intense physical activity,C0015259;C0026606;C0522510
543,physical activity,C0015259;C0026606
543,physical activity ( hours walking / wk ),C0015259;C0026606;C0439227
542,hf duration,C0018488;C0449238;C1313497;C1538440;C2926735;C3273279
542,hosp . worsening hf,C0018488;C0332271;C1313497;C1457868;C1538440;C1546960;C3273279
542,congestive hf,C0018488;C0742742;C1313497;C1538440;C3273279
542,ischemic hf,C0018488;C0475224;C1313497;C1538440;C3273279
542,no prior hf ( n = nmbr,C0018488;C0332152;C1313497;C1538440;C2826257;C3273279
542,enrolment through hf,C0018488;C1313497;C1516879;C1538440;C1696073;C3273279;C3888021
542,recurrent hf,C0018488;C1313497;C1455761;C1538440;C2945760;C3273279
542,participants without hf at baseline,C0018488;C0679646;C1313497;C1538440;C3273279
542,participants with hf at baseline,C0018488;C0679646;C1313497;C1538440;C3273279
542,no prior hf n = nmbr,C0018488;C0332152;C1313497;C1538440;C2826257;C3273279
542,without hx of hf,C0018488;C0262926;C1313497;C1538440;C3273279;C3814444
542,duration of hf,C0018488;C0449238;C1313497;C1538440;C2926735;C3273279
542,clinical features of hf,C0018488;C0683325;C1313497;C1538440;C3273279
542,hf symptomatic improvement,C0018488;C0231220;C1313497;C1538440;C2986411;C3273279
542,hf symptom unchanged,C0018488;C1313497;C1457887;C1538440;C3273279;C3854129
542,hosp . for hf,C0018488;C1313497;C1538440;C3273279
542,no hx of hf ( n = nmbr ),C0018488;C0262926;C1313497;C1538440;C3273279;C3814444
542,hf ' without known reduced ef,C0018488;C0205309;C0392756;C1313497;C1538440;C3273279
542,hf,C0018488;C1313497;C1538440;C3273279
542,previous hf,C0018488;C0205156;C1313497;C1538440;C1552607;C3273279
542,hf or lvef < nmbr % associated with index event,C0018488;C1313497;C1538440;C3273279
542,hf hosp .,C0018488;C1313497;C1538440;C3273279
542,hf without known reduced ef,C0018488;C0205309;C0392756;C1313497;C1538440;C3273279
542,hf without known reduced ef ( n = nmbr ),C0018488;C0205309;C0392756;C1313497;C1538440;C3273279
542,history of hf hospitalization,C0018488;C0551577;C1313497;C1538440;C3273279
542,admission for hf in previous year,C0018488;C0184666;C0809949;C1313497;C1538440;C3273279
542,hospitalized hf,C0018488;C0701159;C1313497;C1538440;C3273279
542,prior hf n = nmbr,C0018488;C0332152;C1313497;C1538440;C2826257;C3273279
542,prior hf ( n = nmbr,C0018488;C0332152;C1313497;C1538440;C2826257;C3273279
542,hf symptom worsened,C0018488;C1313497;C1457887;C1538440;C3273279;C3854129
542,hospitalized hf !,C0018488;C0701159;C1313497;C1538440;C3273279
541,any ulcerative colitis medication,C0009324;C0013227;C3244316;C4284232
541,concomitant medications for ulcerative colitis — no . ( % ),C0009324;C0013227;C0521115;C0802604;C2598133;C4284232
540,group — no . ( % ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,epa group no . of events ( % ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,( % of group ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,p value between groups,C0441833;C0441849;C0687744;C1257890;C1519504;C1522609;C1552839;C1705428;C1705429;C1709380
540,total group,C0439175;C0439810;C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,ejection fraction group,C0441833;C0489482;C0687744;C1257890;C1519504;C1705428;C1705429;C2700378
540,no epa group no . of events ( % ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,subject group,C0441833;C0681850;C0687744;C1257890;C1519504;C1550501;C1705428;C1705429;C1706203;C2349001;C2697811
540,group difference,C0441833;C0687744;C1257890;C1519504;C1705241;C1705242;C1705428;C1705429
540,subpopulation,C1257890
540,groups,C0441833;C0687744;C1257890;C1519504;C1552839;C1705428;C1705429
540,hbaic group ( % ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,indian subpopulation,C1257890;C1524069
540,group,C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,most common aes in any group,C0205214;C0205393;C0441833;C0687744;C1257890;C1412268;C1519504;C1522138;C1705428;C1705429;C2699274;C3245511
540,alc group ( % ),C0441833;C0687744;C1257890;C1424945;C1519504;C1705428;C1705429;C3811058
540,aga group,C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
540,bmi group — no . ( % ),C0441833;C0578022;C0687744;C1257890;C1519504;C1705428;C1705429
540,group dif . ( nmbr ),C0441833;C0687744;C0812246;C1257890;C1519504;C1705428;C1705429;C1710304
539,amlodipine / valsartan nmbr / nmbr mg ( n = nmbri ),C0024671;C0026410;C0439269;C1960952;C1962523;C2346927;C4321396;C4521761
539,amlodipine / valsartan nmbr / nmbr mg ( n = nmbr ),C0024671;C0026410;C0439269;C1960952;C1962523;C2346927;C4321396;C4521761
539,amlodipine / valsartan nmbr / nmbr mg,C0024671;C0026410;C0439269;C1960952;C1962523;C2346927;C4321396;C4521761
539,amlodipine / valsartan nmbr to nmbr / nmbr mg ( n = nmbr ),C0024671;C0026410;C0439269;C1960952;C1962523;C2346927;C4321396;C4521761
539,amlodipine / valsartan nmbr / nmbr mg / v = nmbr,C0024671;C0026410;C0439269;C1960952;C1962523;C2346927;C4321396;C4521761
538,non - smokers receiving lipid lowering drugs,C0337672;C4554605
538,current nonsmoker,C0337672;C0425293;C0521116;C1705970;C4554605
538,non - smoker ( n = nmbr,C0337672;C0425293;C4554605
538,nonsmoker,C0337672;C0425293;C4554605
538,non - smoker,C0337672;C0425293;C4554605
538,non - smokers receiving lipid - lowering drugs,C0337672;C4554605
