cluster,concept,cuis
9,azathioprine ( n = nmbr ),C0004482;C0053917;C1334884
9,atenolol n = nmbr no . ( % ),C0004147;C0053917;C1334884
9,atenolol n = nmbr,C0004147;C0053917;C1334884
9,atenolol ( « = nmbr nmbr ),C0004147;C0053917;C1334884
9,at least nmbr flare,C0053917;C1334884;C1517205;C3540542
9,aspirin only ( n = nmbr  nmbr ),C0004057;C0053917;C0205171;C1334884;C1720467
9,aspirin nmbr clopidogrel,C0004057;C0053917;C0070166;C1334884
9,aspirin - erdp ( n = nmbr  nmbr ),C0004057;C0053917;C1334884
9,aspirin + clopidogrel ( n = nmbr ) nmbr . nmbr,C0004057;C0053917;C0070166;C1334884
9,apolipoproiein anmbr ( tng / nmbr ),C0053917;C1334884
9,anmbr + eznmbr anmbr ( n = nmbr ) ( n = nmbr ),C0053917;C1334884
9,anmbr + ezio anmbr ( n = nmbr ) ( n = nmbr ),C0053917;C1334884
9,anmbr + ez n = nmbr,C0053917;C0206578;C1334884
9,ankle - brachial index < nmbr . nmbr — no . ( % ),C0053917;C1328319;C1334884;C3888326
9,amlodipine nmbrmg / v = nmbr,C0051696;C0053917;C1334884
9,amlodipine / vaisartan ( n = nmbr ),C0051696;C0053917;C1334884
9,alteplase group ( n = nmbr ),C0032143;C0053917;C0441848;C1334884
9,alteplase ( n = nmbr ),C0032143;C0053917;C1334884
9,all with coenzyme qnmbr ( n = nmbr  nmbr ),C0009235;C0053917;C1334884
9,all patients with fistulas ( n = nmbr ),C0016169;C0030705;C0053917;C1334884
9,all completers ( n nmbr nmbr ),C0053917;C1334884
9,aliskiren ( n = nmbr ),C0053917;C1120110;C1334884
9,aggressive ( n = nmbr ),C0001807;C0053917;C0580822;C1334884
9,age [years] ( interaction : p = nmbr . nmbr ),C0053917;C1334884;C1510829;C1704675
9,age < nmbr years — no . ( % ),C0053917;C1334884;C1510829
9,age ( yrs ) < nmbr,C0001779;C0053917;C1334884
9,age ( years ) : nmbr - < nmbr,C0053917;C1334884;C1510829
9,adl subscale ( range  nmbr - nmbr ) *,C0001288;C0053917;C1334884;C1420005;C1514721;C2348147;C3542016
9,acute coronary syndrome nmbr,C0053917;C0948089;C1334884
9,abatacept monotherapy ( n = nmbr ),C0053917;C1334884;C1619966
9,abatacept ( n = nmbr * ),C0053917;C1334884;C1619966
9,a / v ( n = nmbr ),C0053917;C1272460;C1334884
9,> nmbr vessels with > nmbr % stenosis,C0053917;C0679403;C1334884
9,> nmbr days warfarin,C0043031;C0053917;C0439228;C1334884
9,> nmbr additional cv risk factorsnmbr,C0035647;C0053917;C1334884;C1524062;C3538987;C4048877;C4318503;C4552904
9,> nmbr : obese class iii,C0053917;C1319441;C1334884
9,> nmbr . nmbrmmol / l ( n = nmbr ),C0053917;C1334884
9,> nmbr ( ml ) additional angiography,C0002978;C0053917;C0439526;C1334884;C1524062;C1705224;C3887665
9,> nmbr % stenosis of coronary  carotid  or lower extremity arteries,C0007282;C0018787;C0053917;C0242231;C0741968;C1334884
9,< nmbr months  n ( % ),C0053917;C0439231;C1334884
9,< nmbr . nmbr mmol / liter triglyceride level,C0053917;C0428475;C0439190;C0475211;C1334884
9,< nmbr . nmbr mm hg diastolic blood pressure,C0053917;C0428883;C0439475;C1305849;C1334884
9,( nmbr % ell ' ll  * non - hdl - c,C0053917;C1334884;C1427925;C3273466
9,( % ) nmbr - nmbr,C0053917;C1334884
9,( $ nmbr mg / dl [nmbr . nmbr mmol / l] ),C0053917;C0439269;C1334884;C1532563
8,triglycerides — mmol / liter,C0041004;C0439190;C0475211
8,serum sodium — meq / liter,C0439152;C0475211;C0523891
8,serum potassium — mmol / liter,C0302353;C0439190;C0475211;C0543465
8,serum pnmbrnp ( ^g / liter ),C0229671;C0439267;C0475211;C1546774;C1550100
8,serum creatinine — pmol / liter,C0201976;C0439192;C0475211;C0600061
8,serum cholesterol — mmol / liter,C0439190;C0475211;C0587184
8,fasting plasma insulin — mu / liter,C0015663;C0028971;C0347978;C0475211;C0857690;C3714918
8,absolute  litres,C0205344;C0475211
7,methotrexate dose at baseline,C0025677;C0168634;C0178602;C0869039;C1114758;C1442488
7,iglar dose at randomization ( u / day ),C0034656;C0178602;C0456683;C0869039;C1114758
7,etoricoxib dose,C0178602;C0869039;C0972314;C1114758
7,clopidogrel dose on / before pci,C0070166;C0178602;C0869039;C1114758;C4049621
7,basal insulin dose at run - in ( u / day ),C0178602;C0205112;C0366513;C0456683;C0650607;C0869039;C1114758;C3274438
7,atorvastatin dose,C0178602;C0286651;C0869039;C1114758
7,any dose reduction,C0178602;C0301630;C0392756;C0869039;C1114758;C1293152;C4551656
6,ppi use ( p = nmbr - nmbrt ),C0358591;C0871125;C3811894
6,ppi but no aspirin,C0358591;C0871125;C3811894
6,nontrial ppi,C0358591;C0871125;C3811894
6,non - study ppi use,C0358591;C0557651;C0871125;C1518422;C2603343;C3811894
5,non - hdl - c ( mmol / l  mean ),C0444504;C1518422;C1532563;C2347634;C2348143;C3715113
5,nmbrbaseline mean,C0444504;C2347634;C2348143
5,mean — mg / dl level — no . ( % ),C0439269;C0441889;C0444504;C0456079;C1547707;C2347634;C2348143;C2946261
5,mean — g / dl,C0439267;C0444504;C2347634;C2348143
5,mean yearly decline,C0444504;C2347634;C2348143
5,mean pulse pressure  mmhg ( s . d . ) “,C0232117;C0391850;C0444504;C0445074;C0949236;C1947910;C2347155;C2347634;C2348143
5,mean number of exacerbations ( per patient - year [nmbr % ci] ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
5,mean lipid values  mg / dl,C0023779;C0042295;C0439269;C0444504;C2347634;C2348143
5,mean eosinophil count  per ml,C0200638;C0439526;C0444504;C0750879;C1705224;C2347634;C2348143;C3887665
5,mean duration of disease  years,C0439234;C0444504;C0872146;C2347634;C2348143
5,mean cdai score,C0444504;C0683448;C1413248;C2347634;C2348143;C3273706
5,mean bmi  kg / mnmbr ( s . d . ),C0444504;C0578022;C1275571;C2347634;C2348143
5,mean annualized exacerbation rate,C0444504;C0871208;C1521828;C2347634;C2348143;C4086268
5,mean age ( years ) race,C0444504;C1510829;C2347634;C2348143
5,mean age ( years ) ( s . d . ),C0444504;C1510829;C2347634;C2348143
5,mean a ± sem ( % ),C0444504;C2347634;C2348143
5,mean a ± sd ( mmhg ),C0444504;C2347634;C2348143
5,mean ( s . d . ) hbalc  %,C0444504;C2347634;C2348143
5,mean ( s . d . ) free pcsknmbr  ng / ml,C0332296;C0439275;C0444504;C1880497;C1996904;C2347634;C2348143
5,ls mean difference ± seb,C0023668;C0059386;C0444504;C1309881;C1423585;C1705241;C1705242;C2347634;C2348143;C3815268
5,least square mean ( se ),C0023189;C0036919;C0444504;C2347634;C2348143
5,crcb - ( ml / min )  mean ( s . e . ),C0439390;C0439445;C0444504;C0702093;C1524029;C2347634;C2348143;C3813700
5,comparison with placebo ( mean,C0032042;C0444504;C1696465;C1706408;C1707455;C2347634;C2348143
5,comparison with baseline ( mean,C0168634;C0444504;C1442488;C1707455;C2347634;C2348143
4,without dm ( n = nmbrinmbr * ),C0011816;C3250443
4,vertebrobasilar infarct,C0021308;C0545733
4,troponin t,C0077404;C1420827
4,three or more drugs,C0205449
4,three arm,C0205449;C0446516;C3715044;C4553528
4,serious ae,C0205404;C3887670
4,selexipag,C2000145
4,philippines,C0031529
4,parameter,C0549193;C1704769;C2350001
4,p  all vs all,C0369773;C2603361
4,oral contraceptives,C0009905
4,oral anticoagulant — no . / total no . ( % ),C0354604
4,nyha class within past month — no . / total no . ( % ),C1882083;C4331910
4,non - stemi,C3537184
4,nicotine pack - years,C0028040;C1277691
4,nadroparin vs control,C0206232
4,multivessel pci,C4049621
4,mucolytic agent,C0026698
4,medication adherence,C2364172
4,low hdl cholesterol,C0151691
4,laba users,C1706077
4,intravenous dobutamine,C0012963;C0348016
4,intervention in complex lesions,C0221198;C1292781
4,interval study drug to pci,C0013175;C1272706;C1552654;C1552713;C4049621
4,inhaled anticholinergic §,C0004048;C0242896;C3537004
4,indication for pci,C0392360;C3146298;C4049621
4,history of cardiovascular disease,C0455539
4,high - density lipoprotein cholesterol  mg / l,C0023822;C0439268
4,hbanmbrca  % ( mmol / mol ),C3829066
4,glucose test,C0337438;C0595310
4,gliclazide ( modified release ) 一 no . ( % ) ^,C0017631
4,functional assessment of chronic illness,C0008679;C0278372
4,frailty status,C0424594;C0449438
4,extent of disease  %,C0449279;C4553144
4,estimated glomerular filtration rate,C3811844
4,endoscopy subscore,C0014245
4,emphysema ( % ),C0013990;C0034067
4,emotional status,C0013987;C0449438;C0849912
4,dx at presentation  n ( % ),C0449450;C3538936
4,discontinuations,C0457454
4,dihydropyridine,C0012315;C0220821
4,diarrhea,C0011991;C1963091;C3641756;C4084784;C4084802;C4085317
4,diabetic treatments !,C0087111;C0241863
4,diabetes mellitus status,C1317301
4,current medication — no . ( % ),C0746467
4,ct or mr scan of the brain *,C0007673;C3540513;C3813556;C3888140
4,congestive heart failure  n ( % ),C0018802
4,congenital shunts,C0009678;C0232180;C0542331;C1442858;C1744681
4,concomitant mtx —,C0025677;C0521115;C1417487
4,concomitant corticosteroid use  n ( % ),C0239126;C0521115
4,comorbidities other than diabetes,C0009488;C0011847;C0011849
4,cognitive functioning,C0392334;C0392335
4,cardiac therapy  n ( % ) d,C3654025
4,bolus administered — no . ( % ),C1186706;C1511237;C1705509;C3812160
4,atherosclerosis^  n ( % ),C0003850;C0004153
4,atenolol strategy,C0004147;C0679199
4,angiographic complications  site - reported — no . / total no . ( % ),C0002978;C0009566;C0205145;C1171258;C1515974;C2825164
4,angina class iii or iv prior myocardial infarction,C0264677
4,aldosterone blocker  %,C0002006
4,age when diabetes first diagnosed — yr,C0001779
4,after pci,C4049621
4,abx - facil . pci,C4049621
3,other drugs,C0013227;C3687832
3,number of antidiabetes drugs at screening  n ( % ),C0013227;C0237753;C0449788;C3687832
3,no . of previous anti - tnf drugs — no . ( % ),C0013227;C0205156;C1448177;C1552607;C3687832
3,glycemic drugs,C0005802;C0013227;C3687832
3,drugs used in diabetes  n ( % ),C0013227;C3687832
3,drug - related teaesnmbr,C0013227;C0439849;C0445223;C1254351
3,diuretic drugs ( excluding antialdosterone ),C0012798;C0013227;C3687832
3,diuretic drugs  n ( % ),C0012798;C0013227;C3687832
3,diuretic drugs,C0012798;C0013227;C3687832
3,concomitant drugs,C0013227;C0521115;C3687832
3,concomitant antihyperglycaemic drugs  n ( % ),C0013227;C0020616;C0521115;C3687832
2,nmbr to < nmbr kg / mnmbr,C0022718;C0053917;C0439209;C1334884;C4054209
2,nmbr - nmbr . nmbr kg / mnmbr,C0022718;C0053917;C0439209;C1334884;C4054209
2,grip strength ( kg ),C0022718;C0429271;C0439209;C2598165;C4054209
2,body mass  kg,C0022718;C0439209;C0518010;C4054209
2,bmi > nmbr kg / mnmbr ( % ),C0022718;C0053917;C0439209;C0578022;C1334884;C4054209
2,bmi ( kg / mnmbr ) < nmbr,C0022718;C0053917;C0439209;C0578022;C1334884;C4054209
2,baseline bmi nmbr to < nmbr kg / mnmbr  n = nmbr,C0022718;C0053917;C0168634;C0439209;C0578022;C1334884;C1442488;C4054209
1,cardiac - biomarker status — no . / total no . ( % ) $,C0005516;C0018787;C0449438;C0449442;C1271630;C1522601;C1999091;C2735302
0,study medication — no . ( % ),C0013227;C0557651;C2603343;C3244316;C4284232
0,medication use — no . ( % ),C0013227;C3244316;C4284232
0,medication taken alone or in combination,C0013227;C3244316;C4284232
0,medication at enrollment — no . ( % ),C0013227;C1516879;C1696073;C3244316;C3888021;C4284232
0,lipid - lowering medication ( % ),C0013227;C0023779;C0441994;C2003888;C3244316;C4284232
0,cv medication  % of patients,C0013227;C0030705;C3244316;C3538987;C4048877;C4284232;C4318503
0,baseline pulmonary medication  n ( % ),C0013227;C0024109;C0168634;C1442488;C2707265;C2709248;C3244316;C4284232;C4522268
0,any pulmonary medication,C0013227;C0024109;C2707265;C2709248;C3244316;C4284232;C4522268
0,antihyperglycemic medication usage,C0013227;C0020616;C0457083;C3244316;C4284232
