nct_id;mesh_broad_label;pmid
NCT00772577;Hypertension;NA
NCT00792636;Migraine Disorders;22142350
NCT00810693;Hypertension, Pulmonary;NA
NCT00819741;Diabetes Mellitus, Type 2;21780853
NCT00843154;Heart Failure;NA
NCT00843492;Embolism and Thrombosis;NA
NCT00846365;Hypertension;NA
NCT00848354;Arthritis;27006728
NCT00848354;Arthritis;24907147
NCT00848354;Arthritis;24356474
NCT00853658;Heart Failure;29141857
NCT00853658;Heart Failure;28948656
NCT00853658;Heart Failure;27043774
NCT00853658;Heart Failure;29018174
NCT00877929;Hypertension;NA
NCT01005901;Lung Diseases, Obstructive;22151296
NCT01005901;Lung Diseases, Obstructive;24156566
NCT01046110;Diabetes Mellitus, Type 2;23577643
NCT01047501;Hyperlipidemias;23835245
NCT01047501;Hyperlipidemias;30788718
NCT01089725;Arthritis;30936738
NCT01106677;Diabetes Mellitus, Type 2;28327140
NCT01106677;Diabetes Mellitus, Type 2;29313267
NCT01106677;Diabetes Mellitus, Type 2;28241822
NCT01106677;Diabetes Mellitus, Type 2;27977934
NCT01106677;Diabetes Mellitus, Type 2;28197834
NCT01106677;Diabetes Mellitus, Type 2;27600862
NCT01106677;Diabetes Mellitus, Type 2;26579834
NCT01106677;Diabetes Mellitus, Type 2;27391951
NCT01106677;Diabetes Mellitus, Type 2;26373629
NCT01106677;Diabetes Mellitus, Type 2;25813214
NCT01106677;Diabetes Mellitus, Type 2;25329038
NCT01106677;Diabetes Mellitus, Type 2;24918789
NCT01106677;Diabetes Mellitus, Type 2;25795432
NCT01106677;Diabetes Mellitus, Type 2;24742013
NCT01106677;Diabetes Mellitus, Type 2;24026211
NCT01106677;Diabetes Mellitus, Type 2;26580237
NCT01106677;Diabetes Mellitus, Type 2;24517339
NCT01110200;Lung Diseases, Obstructive;25248764
NCT01128894;Diabetes Mellitus, Type 2;NA
NCT01156571;Myocardial Ischemia, acute;28801539
NCT01156571;Myocardial Ischemia, acute;27902833
NCT01156571;Myocardial Ischemia, acute;27659566
NCT01156571;Myocardial Ischemia, acute;27482008
NCT01156571;Myocardial Ischemia, acute;27313282
NCT01156571;Myocardial Ischemia, acute;26762525
NCT01156571;Myocardial Ischemia, acute;26400827
NCT01156571;Myocardial Ischemia, acute;24184169
NCT01156571;Myocardial Ischemia, acute;23473369
NCT01156571;Myocardial Ischemia, acute;22607853
NCT01156571;Myocardial Ischemia, acute;29632238
NCT01156571;Myocardial Ischemia, acute;30871355
NCT01156571;Myocardial Ischemia, acute;28988157
NCT01156571;Myocardial Ischemia, acute;30563770
NCT01156571;Myocardial Ischemia, acute;28382371
NCT01156571;Myocardial Ischemia, acute;30203006
NCT01156571;Atherosclerosis;28801539
NCT01156571;Atherosclerosis;27902833
NCT01156571;Atherosclerosis;27659566
NCT01156571;Atherosclerosis;27482008
NCT01156571;Atherosclerosis;27313282
NCT01156571;Atherosclerosis;26762525
NCT01156571;Atherosclerosis;26400827
NCT01156571;Atherosclerosis;24184169
NCT01156571;Atherosclerosis;23473369
NCT01156571;Atherosclerosis;22607853
NCT01156571;Atherosclerosis;29632238
NCT01156571;Atherosclerosis;30871355
NCT01156571;Atherosclerosis;28988157
NCT01156571;Atherosclerosis;30563770
NCT01156571;Atherosclerosis;28382371
NCT01156571;Atherosclerosis;30203006
NCT01176968;Myocardial Ischemia, acute;24780614
NCT01177813;Diabetes Mellitus, Type 2;27316632
NCT01177813;Diabetes Mellitus, Type 2;24622369
NCT01208181;Arthritis;27502582
NCT01225562;Stroke;25773268
NCT01225562;Stroke;29406853
NCT01225562;Stroke;28750695
NCT01225562;Stroke;27576775
NCT01225562;Stroke;27438319
NCT01225562;Stroke;27160944
NCT01225562;Stroke;27046162
NCT01225562;Stroke;27046160
NCT01225562;Stroke;26491109
NCT01225562;Stroke;24655690
NCT01225562;Stroke;30571502
NCT01225562;Stroke;29084737
NCT01225562;Stroke;28882235
NCT01225562;Stroke;28300867
NCT01225562;Embolism and Thrombosis;25773268
NCT01225562;Embolism and Thrombosis;29406853
NCT01225562;Embolism and Thrombosis;28750695
NCT01225562;Embolism and Thrombosis;27576775
NCT01225562;Embolism and Thrombosis;27438319
NCT01225562;Embolism and Thrombosis;27160944
NCT01225562;Embolism and Thrombosis;27046162
NCT01225562;Embolism and Thrombosis;27046160
NCT01225562;Embolism and Thrombosis;26491109
NCT01225562;Embolism and Thrombosis;24655690
NCT01225562;Embolism and Thrombosis;30571502
NCT01225562;Embolism and Thrombosis;29084737
NCT01225562;Embolism and Thrombosis;28882235
NCT01225562;Embolism and Thrombosis;28300867
NCT01225562;Myocardial Ischemia, acute;25773268
NCT01225562;Myocardial Ischemia, acute;29406853
NCT01225562;Myocardial Ischemia, acute;28750695
NCT01225562;Myocardial Ischemia, acute;27576775
NCT01225562;Myocardial Ischemia, acute;27438319
NCT01225562;Myocardial Ischemia, acute;27160944
NCT01225562;Myocardial Ischemia, acute;27046162
NCT01225562;Myocardial Ischemia, acute;27046160
NCT01225562;Myocardial Ischemia, acute;26491109
NCT01225562;Myocardial Ischemia, acute;24655690
NCT01225562;Myocardial Ischemia, acute;30571502
NCT01225562;Myocardial Ischemia, acute;29084737
NCT01225562;Myocardial Ischemia, acute;28882235
NCT01225562;Myocardial Ischemia, acute;28300867
NCT01324362;Lung Diseases, Obstructive;99999999
NCT01329029;Lung Diseases, Obstructive;25684586
NCT01329029;Lung Diseases, Obstructive;22791991
NCT01329029;Lung Diseases, Obstructive;29797235
NCT01329029;Lung Diseases, Obstructive;28679611
NCT01331837;Arthritis;NA
NCT01335464;Idiopathic Interstitial Pneumonias;30729456
NCT01335464;Idiopathic Interstitial Pneumonias;28388260
NCT01335464;Idiopathic Interstitial Pneumonias;30176872
NCT01335464;Idiopathic Interstitial Pneumonias;28526798
NCT01335464;Idiopathic Interstitial Pneumonias;28039616
NCT01335464;Idiopathic Interstitial Pneumonias;27672117
NCT01335464;Idiopathic Interstitial Pneumonias;26400368
NCT01335464;Idiopathic Interstitial Pneumonias;24836310
NCT01335464;Idiopathic Interstitial Pneumonias;24834811
NCT01366209;Idiopathic Interstitial Pneumonias;27708114
NCT01366209;Idiopathic Interstitial Pneumonias;26968970
NCT01366209;Idiopathic Interstitial Pneumonias;26835133
NCT01366209;Idiopathic Interstitial Pneumonias;26173796
NCT01366209;Idiopathic Interstitial Pneumonias;25856121
NCT01366209;Idiopathic Interstitial Pneumonias;24836312
NCT01366209;Idiopathic Interstitial Pneumonias;30072107
NCT01366209;Idiopathic Interstitial Pneumonias;28388260
NCT01392677;Diabetes Mellitus, Type 2;25592197
NCT01443845;Lung Diseases, Obstructive;27585384
NCT01460342;Prostatic Hyperplasia;24571205
NCT01474512;Psoriasis;27299809
NCT01474512;Psoriasis;26953848
NCT01522521;Osteoporosis;27631091
NCT01528254;Diabetes Mellitus, Type 2;NA
NCT01532648;Inflammatory Bowel Diseases;28333362
NCT01584232;Diabetes Mellitus, Type 2;28606095
NCT01597245;Psoriasis;27299809
NCT01597245;Psoriasis;30465321
NCT01597245;Psoriasis;26953848
NCT01597245;Psoriasis;28074446
NCT01597245;Psoriasis;26072109
NCT01615198;Hypertension;NA
NCT01617434;Diabetes Mellitus, Type 2;26179619
NCT01617434;Diabetes Mellitus, Type 2;26582052
NCT01646177;Psoriasis;27299809
NCT01646177;Psoriasis;30465321
NCT01646177;Psoriasis;26953848
NCT01646177;Psoriasis;28074446
NCT01646177;Psoriasis;29751001
NCT01646177;Psoriasis;27910156
NCT01646177;Psoriasis;26072109
NCT01661322;Stroke;NA
NCT01682863;Lung Diseases, Obstructive;NA
NCT01721057;Arthritis;28405473
NCT01721057;Arthritis;27689735
NCT01721057;Arthritis;30902094
NCT01721057;Arthritis;30784354
NCT01721057;Arthritis;29463520
NCT01721057;Arthritis;29680881
NCT01727141;Lung Diseases, Obstructive;26177074
NCT01908140;Lung Diseases, Obstructive;27492833
NCT01930682;Myocardial Ischemia, acute;18191746
NCT01930682;Myocardial Ischemia, acute;10366375
NCT01930682;Myocardial Ischemia, acute;20601393
NCT01930682;Myocardial Ischemia, acute;19004841
NCT01930682;Myocardial Ischemia, acute;19960517
NCT01930682;Myocardial Ischemia, acute;17244641
NCT01930682;Myocardial Ischemia, acute;28844990
NCT02064868;Heart Failure;NA
NCT02065791;Diabetes Mellitus, Type 2;29253846
NCT02079727;Arthritis;NA
NCT02175355;Hypertension;NA
NCT02229383;Diabetes Mellitus;29473704
NCT02296138;Lung Diseases, Obstructive;30261995
NCT02296138;Lung Diseases, Obstructive;29605624
NCT02345161;Lung Diseases, Obstructive;29313286
NCT02345161;Lung Diseases, Obstructive;28875459
NCT02345161;Lung Diseases, Obstructive;28375647
NCT02345161;Lung Diseases, Obstructive;30302335
NCT02477969;Diabetes Mellitus, Type 2;NA
NCT02681094;Diabetes Mellitus, Type 2;NA
NCT02906917;Diabetes Mellitus, Type 2;NA
NCT00038077;Heart Failure;17576868
NCT00086502;Diabetes Mellitus, Type 2;17157112
NCT00092755;Arthritis;17631392
NCT00092781;Arthritis;16936327
NCT00092781;Arthritis;18514551
NCT00092781;Arthritis;19589894
NCT00099242;Dementia;27681702
NCT00099242;Dementia;21312297
NCT00109382;Stroke;99999999
NCT00109382;Stroke;15051694
NCT00109382;Stroke;17931979
NCT00109382;Brain Ischemia;99999999
NCT00109382;Brain Ischemia;15051694
NCT00109382;Brain Ischemia;17931979
NCT00120289;Myocardial Ischemia, acute;21392609
NCT00120289;Myocardial Ischemia, acute;21392600
NCT00120289;Myocardial Ischemia, acute;22085343
NCT00120289;Myocardial Ischemia, acute;23881958
NCT00120289;Myocardial Ischemia, acute;23973688
NCT00120289;Myocardial Ischemia, acute;23916935
NCT00120289;Myocardial Ischemia, acute;30371334
NCT00120289;Myocardial Ischemia, acute;26708287
NCT00120289;Atherosclerosis;21392609
NCT00120289;Atherosclerosis;21392600
NCT00120289;Atherosclerosis;22085343
NCT00120289;Atherosclerosis;23881958
NCT00120289;Atherosclerosis;23973688
NCT00120289;Atherosclerosis;23916935
NCT00120289;Atherosclerosis;30371334
NCT00120289;Atherosclerosis;26708287
NCT00128024;Myocardial Ischemia, acute;NA
NCT00131664;Diabetes Mellitus, Type 2;NA
NCT00131846;Hypertension;25031188
NCT00141453;Diabetes Mellitus, Type 2;24013685
NCT00141453;Diabetes Mellitus, Type 2;21993710
NCT00145925;Diabetes Mellitus, Type 2;11848259
NCT00145925;Diabetes Mellitus, Type 2;99999999
NCT00145925;Diabetes Mellitus, Type 2;11596665
NCT00145925;Diabetes Mellitus, Type 2;27756783
NCT00145925;Diabetes Mellitus, Type 2;27679583
NCT00145925;Diabetes Mellitus, Type 2;27586250
NCT00145925;Diabetes Mellitus, Type 2;27456835
NCT00145925;Diabetes Mellitus, Type 2;26797234
NCT00145925;Diabetes Mellitus, Type 2;26747037
NCT00145925;Diabetes Mellitus, Type 2;26253728
NCT00145925;Diabetes Mellitus, Type 2;25312436
NCT00145925;Diabetes Mellitus, Type 2;24879844
NCT00145925;Diabetes Mellitus, Type 2;24812434
NCT00145925;Diabetes Mellitus, Type 2;24222348
NCT00145925;Diabetes Mellitus, Type 2;23926207
NCT00145925;Diabetes Mellitus, Type 2;23675676
NCT00145925;Diabetes Mellitus, Type 2;23534416
NCT00145925;Diabetes Mellitus, Type 2;23390553
NCT00145925;Diabetes Mellitus, Type 2;23316296
NCT00145925;Diabetes Mellitus, Type 2;22891258
NCT00145925;Diabetes Mellitus, Type 2;22357699
NCT00145925;Diabetes Mellitus, Type 2;22186981
NCT00145925;Diabetes Mellitus, Type 2;21972410
NCT00145925;Diabetes Mellitus, Type 2;21509444
NCT00145925;Diabetes Mellitus, Type 2;20925543
NCT00145925;Diabetes Mellitus, Type 2;20854235
NCT00145925;Diabetes Mellitus, Type 2;20486273
NCT00145925;Diabetes Mellitus, Type 2;20422738
NCT00145925;Diabetes Mellitus, Type 2;19898642
NCT00145925;Diabetes Mellitus, Type 2;19688336
NCT00145925;Diabetes Mellitus, Type 2;19651921
NCT00145925;Diabetes Mellitus, Type 2;19633827
NCT00145925;Diabetes Mellitus, Type 2;19225038
NCT00145925;Diabetes Mellitus, Type 2;18539916
NCT00145925;Diabetes Mellitus, Type 2;17765963
NCT00145925;Diabetes Mellitus, Type 2;30571562
NCT00145925;Diabetes Mellitus, Type 2;29960985
NCT00145925;Diabetes Mellitus, Type 2;29728717
NCT00146341;Hypertension;NA
NCT00160602;Arthritis;19015207
NCT00160602;Arthritis;21415050
NCT00160602;Arthritis;20547658
NCT00160602;Arthritis;29246162
NCT00160602;Arthritis;26353833
NCT00160602;Arthritis;26238672
NCT00160602;Arthritis;19877104
NCT00161070;Brain Ischemia;16714187
NCT00161070;Brain Ischemia;17239798
NCT00161070;Brain Ischemia;21330625
NCT00169819;Myocardial Ischemia;17145988
NCT00169819;Myocardial Ischemia;20965458
NCT00197080;Restless Legs Syndrome;NA
NCT00219102;Hypertension;21846154
NCT00219128;Hypertension;NA
NCT00235014;Hypertension;23733198
NCT00235014;Hypertension;22773704
NCT00235014;Hypertension;21243736
NCT00235014;Hypertension;18443191
NCT00236431;Dementia;NA
NCT00239538;Diabetes Mellitus, Type 2;NA
NCT00239538;Hypertension;NA
NCT00262054;Myocardial Ischemia, chronic;NA
NCT00272012;Diabetes Mellitus, Type 2;NA
NCT00272701;Esophageal Diseases;21288053
NCT00274547;Lung Diseases, Obstructive;NA
NCT00274560;Lung Diseases, Obstructive;NA
NCT00333489;Hypertension;NA
NCT00348712;Diabetes Mellitus, Type 2;NA
NCT00359112;Diabetes Mellitus, Type 2;NA
NCT00363857;Restless Legs Syndrome;NA
NCT00370565;Diabetes Mellitus, Type 2;NA
NCT00381485;Lung Diseases, Obstructive;20687982
NCT00388882;Lung Diseases, Obstructive;NA
NCT00393471;Arthritis;27175292
NCT00393471;Arthritis;18050208
NCT00402233;Parkinson Disease;NA
NCT00409643;Hypertension;NA
NCT00409851;Hypertension;NA
NCT00420927;Arthritis;27338778
NCT00420927;Arthritis;24168956
NCT00420927;Arthritis;30076156
NCT00420927;Arthritis;29146743
NCT00424333;Diabetes Mellitus, Type 1;NA
NCT00452348;Lung Diseases, Obstructive;23706709
NCT00452348;Lung Diseases, Obstructive;99999999
NCT00457002;Embolism and Thrombosis;NA
NCT00457002;Embolism and Thrombosis;NA
NCT00473655;Hyperlipidemias;23323877
NCT00479713;Hyperlipidemias;NA
NCT00490958;Heart Failure;21070920
NCT00494312;Diabetes Mellitus;NA
NCT00494871;Arrhythmias, Cardiac;NA
NCT00536731;Lung Diseases, Obstructive;NA
NCT00548808;Diabetes Mellitus, Type 2;22672081
NCT00591578;Hypertension;NA
NCT00651118;Rhinitis;NA
NCT00658775;Esophageal Diseases;NA
NCT00696631;Heart Failure;18565860
NCT00710580;Psoriasis;21574984
NCT00733902;Arthritis;26554876
NCT00733902;Arthritis;30936738
NCT00734474;Diabetes Mellitus, Type 2;28755389
NCT00734474;Diabetes Mellitus, Type 2;27161178
NCT00734474;Diabetes Mellitus, Type 2;26691396
NCT00734474;Diabetes Mellitus, Type 2;25912221
NCT00734474;Diabetes Mellitus, Type 2;24762094
NCT00734474;Diabetes Mellitus, Type 2;23294774
NCT00790907;Myocardial Ischemia, acute;20805623
NCT00790907;Myocardial Ischemia, acute;25873729
NCT00790907;Myocardial Ischemia, acute;21146654
NCT00822211;Diabetes Mellitus, Type 2;22369287
NCT00822536;Embolism and Thrombosis;26364288
NCT00822536;Embolism and Thrombosis;23433461
NCT00822536;Myocardial Ischemia;26364288
NCT00822536;Myocardial Ischemia;23433461
NCT00830063;Arthritis;25274899
NCT00830063;Arthritis;30936738
NCT00849056;Diabetes Mellitus, Type 2;28683300
NCT00861926;Lung Diseases, Obstructive;24321801
NCT00862394;Lung Diseases, Obstructive;NA
NCT00872586;Hypertension;NA
NCT00894868;Diabetes Mellitus, Type 2;29032139
NCT00894868;Heart Failure;29032139
NCT00953147;Rhinitis;22370530
NCT00956644;Hypertension;22853848
NCT00963599;Rhinitis;12086367
NCT00984659;Lung Diseases, Obstructive;24154513
NCT00986154;Embolism and Thrombosis;NA
NCT00986154;Embolism and Thrombosis;NA
NCT00986154;Embolism and Thrombosis;NA
NCT01006603;Diabetes Mellitus, Type 2;NA
NCT01063920;Arthritis;NA
NCT01107886;Diabetes Mellitus, Type 2;29214305
NCT01107886;Diabetes Mellitus, Type 2;27797925
NCT01107886;Diabetes Mellitus, Type 2;27681000
NCT01107886;Diabetes Mellitus, Type 2;26524706
NCT01107886;Diabetes Mellitus, Type 2;26358285
NCT01107886;Diabetes Mellitus, Type 2;25758769
NCT01107886;Diabetes Mellitus, Type 2;25552421
NCT01107886;Diabetes Mellitus, Type 2;25189213
NCT01107886;Diabetes Mellitus, Type 2;23992601
NCT01107886;Diabetes Mellitus, Type 2;23564755
NCT01107886;Diabetes Mellitus, Type 2;22093196
NCT01107886;Diabetes Mellitus, Type 2;28417296
NCT01139762;Prostatic Hyperplasia;25353053
NCT01147250;Myocardial Ischemia, acute;25965710
NCT01147250;Myocardial Ischemia, acute;26630143
NCT01147250;Myocardial Ischemia, acute;28554908
NCT01147250;Myocardial Ischemia, acute;23537041
NCT01147250;Myocardial Ischemia, acute;30648112
NCT01147250;Myocardial Ischemia, acute;30292589
NCT01172808;Lung Diseases, Obstructive;25682232
NCT01182441;Stroke;26627989
NCT01182441;Arrhythmias, Cardiac;26627989
NCT01186146;Myocardial Ischemia;24097439
NCT01188928;Psoriasis;NA
NCT01205932;Embolism and Thrombosis;NA
NCT01214239;Diabetes Mellitus, Type 2;NA
NCT01215097;Diabetes Mellitus, Type 2;NA
NCT01336023;Diabetes Mellitus, Type 2;26443290
NCT01336023;Diabetes Mellitus, Type 2;26894800
NCT01336023;Diabetes Mellitus, Type 2;25190523
NCT01336023;Diabetes Mellitus, Type 2;25980900
NCT01336023;Diabetes Mellitus, Type 2;25998481
NCT01336023;Diabetes Mellitus, Type 2;28282219
NCT01336023;Diabetes Mellitus, Type 2;28332144
NCT01371058;Myocardial Ischemia;NA
NCT01437540;Lung Diseases, Obstructive;27296819
NCT01438814;Diabetes Mellitus, Type 2;25805187
NCT01451203;Arthritis;28153828
NCT01451203;Arthritis;26139005
NCT01471340;Lung Diseases, Obstructive;30537475
NCT01508026;Hypertension;24881993
NCT01590797;Diabetes Mellitus, Type 2;27740719
NCT01602003;Diabetes Mellitus, Type 2;NA
NCT01691521;Lung Diseases, Obstructive;27087007
NCT01691521;Lung Diseases, Obstructive;25199059
NCT01782326;Lung Diseases, Obstructive;28278391
NCT01782326;Lung Diseases, Obstructive;27181606
NCT01782326;Lung Diseases, Obstructive;30621717
NCT01782326;Lung Diseases, Obstructive;30019939
NCT01782326;Lung Diseases, Obstructive;29925383
NCT01787188;Arthritis;26503347
NCT01808118;Arthritis;29961640
NCT01879410;Lung Diseases, Obstructive;NA
NCT01928628;Hypertension;26164786
NCT02006732;Lung Diseases, Obstructive;27316465
NCT02006732;Lung Diseases, Obstructive;26320402
NCT02007720;Heart Failure;NA
NCT02058368;Prostatic Hyperplasia;30198102
NCT02141854;Lung Diseases, Obstructive;27216137
NCT02141854;Lung Diseases, Obstructive;28639542
NCT02149199;Lung Diseases, Obstructive;28069068
NCT02149199;Lung Diseases, Obstructive;27912982
NCT02149199;Lung Diseases, Obstructive;29768149
NCT02164513;Lung Diseases, Obstructive;27418551
NCT02164513;Lung Diseases, Obstructive;29668352
NCT02172586;Hypertension;NA
NCT02173782;Lung Diseases, Obstructive;NA
NCT02276222;Lung Diseases, Obstructive;NA
NCT02414958;Diabetes Mellitus, Type 1;30287422
NCT02483169;Brain Ischemia;NA
NCT02489968;Diabetes Mellitus, Type 2;30091172
NCT02528201;Arthritis;NA
NCT02706847;Arthritis;29908670
NCT02706951;Arthritis;NA
NCT02761252;Lung Diseases, Obstructive;NA
NCT02808767;Myocardial Ischemia, acute;NA
NCT00000539;Diabetes Mellitus;10073863
NCT00000539;Diabetes Mellitus;10979113
NCT00000539;Diabetes Mellitus;11054628
NCT00000539;Diabetes Mellitus;11011338
NCT00046228;Myocardial Ischemia, acute;15077099
NCT00046228;Myocardial Ischemia, acute;18499565
NCT00046228;Myocardial Ischemia, acute;20170878
NCT00046228;Myocardial Ischemia, acute;19850249
NCT00046228;Myocardial Ischemia, acute;19850248
NCT00060918;Hypertension;NA
NCT00071331;Heart Failure;27266853
NCT00071331;Heart Failure;27140204
NCT00071331;Heart Failure;24737459
NCT00071331;Heart Failure;23743487
NCT00071331;Heart Failure;23351825
NCT00071331;Heart Failure;21693723
NCT00071331;Heart Failure;20435194
NCT00071331;Heart Failure;18992654
NCT00071331;Heart Failure;17384438
NCT00071331;Heart Failure;17384437
NCT00080275;Hyperlipidemias;18422390
NCT00082407;Diabetes Mellitus, Type 2;17160407
NCT00082407;Diabetes Mellitus, Type 2;22913891
NCT00082407;Diabetes Mellitus, Type 2;22236356
NCT00090168;Hyperlipidemias;16351668
NCT00092989;Lung Diseases, Obstructive;20159247
NCT00094770;Diabetes Mellitus, Type 2;NA
NCT00110474;Arthritis;NA
NCT00121446;Myocardial Ischemia, acute;16757491
NCT00121446;Myocardial Ischemia, acute;21315210
NCT00141960;Esophageal Diseases;18600389
NCT00152984;Lung Diseases, Obstructive;NA
NCT00152984;Lung Diseases, Obstructive;NA
NCT00163202;Hyperlipidemias;19167589
NCT00168857;Diabetic Nephropathies;18496508
NCT00168857;Hypertension;18496508
NCT00182403;Embolism and Thrombosis;16926353
NCT00182403;Embolism and Thrombosis;16926353
NCT00182403;Embolism and Thrombosis;16926353
NCT00208299;Myocardial Ischemia;NA
NCT00234871;Hypertension;NA
NCT00251134;Myocardial Ischemia, acute;17124558
NCT00251134;Myocardial Ischemia, acute;24330904
