cluster,concept,cuis
42,weight ( range ) ( kg ),C0005910;C0022718;C0043100;C0439209;C1305866;C1514721;C1705104;C2348147;C3542016;C4054209
41,non - caucasian eze / simva ( „ = nmbr },C0007457;C0043157;C0053917;C1334884;C1518422
41,caucasian simva ( „ = nmbr },C0007457;C0043157;C0053917;C1334884
40,duration of hypertension ( years ),C0020538;C0439234;C0449238;C1963138;C2926735
40,hypertension and left ventricular hypertrophy,C0020538;C1963138
40,duration of hypertension  n ( % ),C0020538;C0449238;C1963138;C2926735
40,treated hypertension :,C0020538;C1522326;C1963138
40,hypertension : no ( n = nmbr ),C0020538;C1963138
40,hypertension — no . ( % ) hypercholesterolemia — no . ( % ),C0020538;C1963138
40,previous hypertension,C0020538;C0205156;C1552607;C1963138
39,nmbr mg clopidogrel load,C0024671;C0026410;C0053917;C0070166;C0439269;C1334884;C1550025;C1704782;C1708715;C1960952;C2346927;C4321396;C4521761
39,intended clopidogrel dose nmbr mg,C0024671;C0026410;C0053917;C0070166;C0178602;C0439269;C0869039;C1114758;C1283828;C1334884;C1551357;C1960952;C2346927;C4321396;C4521761
38,weight ( kg / mnmbr ) [median ( nmbrth to nmbrth percentile ) ],C0022718;C0439209;C0549183;C0552346;C0876920;C2347635;C2348144;C2939193;C4054209
38,bmi ( kg / mnmbr ) [median ( nmbrth to nmbrth percentile ) ],C0022718;C0439209;C0549183;C0876920;C2347635;C2348144;C2923536;C2939193;C4054209
38,weight  median ( nmbrth — nmbrth percentiles )  kg,C0022718;C0439209;C0549183;C0552346;C0876920;C2347635;C2348144;C2939193;C4054209
38,grip strength ( kg ),C0022718;C0429271;C0439209;C2598165;C4054209
38,mean ± sd bmi  kg / mnmbr,C0022718;C0439209;C0444504;C0578022;C2347634;C2348143;C2699239;C4054209
38,body mass  kg,C0022718;C0439209;C0518010;C4054209
37,clopidogrel / ticlopidine,C0040207;C0070166
37,clopidogrel  ticlopidine  or prasugrel,C0040207;C0070166
36,urgent cor revasc,C0018787;C0056331;C0378365;C0439609;C3272275
36,cor revasc,C0018787;C0056331;C0378365
35,history of peripheral arterial disease ( % ),C0003842;C0205100;C0221464;C0683519;C0730226;C0850708;C0944983
35,left main artery,C0003842;C0205091;C0205225;C0226004;C0443246;C1542147;C1552822
34,aspirin only ( n = nmbr  nmbr ),C0004057;C0053917;C0205171;C1334884;C1720467
34,aspirin - erdp ( n = nmbr  nmbr ),C0004057;C0053917;C1334884
34,no use of nmbr - asa compounds,C0004057;C0053917;C0205198;C1334884;C1524063;C1706082;C3853627
33,nmbr - h pmg ( mg / dl ),C0033727;C0053917;C0369286;C0439269;C0441932;C0564385;C1334884;C4528284
33,after nmbr h,C0033727;C0053917;C0369286;C0441932;C0564385;C1334884;C4528284
32,previous cardiovascular disease !,C0007222;C0205156;C1552607
32,cardiovascular disease,C0007222
32,cvd or mi,C0007222
32,major cvd /,C0007222;C0205082;C0205164;C4318856;C4521762
31,history of second prior mi,C0019664;C0019665;C0205436;C0262512;C0262926;C0332152;C0457385;C0565930;C1561503;C1705190;C1705255;C2004062;C2826257;C3810814
31,history of symptomatic,C0019664;C0019665;C0231220;C0262512;C0262926;C1705255;C2004062
31,left ventricular ejection fraction  % af history,C0019664;C0019665;C0262512;C0262926;C0344434;C0428772;C0488728;C1705255;C2004062;C4049859
31,clinical history,C0019664;C0019665;C0205210;C0262512;C0262926;C1705255;C2004062
31,history of coronary revascularization,C0019664;C0019665;C0262512;C0262926;C0877341;C1705255;C2004062
30,coronary revascularization nmbr days after randomization,C0034656;C0053917;C0439228;C0877341;C1334884
30,no p - blocker intake at randomisation ( n = nmbr ),C0034656;C0053917;C0369773;C1334884;C1512806;C2603361
29,median albumin / creatinine ratio ( g / mg ),C0024671;C0026410;C0439267;C0439269;C0486293;C0549183;C0876920;C1318293;C1960952;C2346927;C2347635;C2348144;C2939193;C4321396;C4521761
29,high - sensitivity crp — mg / liter | |,C0024671;C0026410;C0439269;C0475211;C1441604;C1960952;C2346927;C3890735;C4048285;C4321396;C4521761
28,( % ) control ( nmbr ),C0053917;C0243148;C1334884;C1550141;C1882979;C2587213;C3274648;C4553389
28,control group ( n = nmbr ),C0053917;C0243148;C0441848;C1334884;C1550141;C1882979;C2587213;C3274648;C4553389
28,standard control ( n = nmbr ) no . of patients ( percent ),C0053917;C0243148;C1334884;C1442989;C1550141;C1882979;C2587213;C2828392;C3274648;C4553389
27,indacaterol nmbr ug ( n = nmbr ),C0041573;C0053917;C0439211;C1334884;C1722260
27,indacaterol nmbr ug versus placebo,C0041573;C0053917;C0439211;C1334884;C1722260
27,indacaterol nmbr ug versus indacaterol nmbr ug,C0041573;C0053917;C0439211;C1334884;C1722260
26,ez / simva n = nmbr n ( % ),C0053917;C0206578;C1334884
26,anmbr + ez n = nmbr,C0053917;C0206578;C1334884
25,ischemic heart disease  %,C0010054;C0151744
25,myocardial ischaemia,C0010054;C0151744
24,> nmbr days warfarin,C0043031;C0053917;C0439228;C1334884
24,warfarin ( n = nmbr ),C0043031;C0053917;C1334884
24,> nmbr yr warfarin experience,C0043031;C0053917;C0237607;C0439234;C0596545;C1334884
23,nmbr vessels or left main,C0005847;C0053917;C1334884
23,vascular territory # nmbr,C0005847;C0053917;C1301808;C1334884;C1558950;C1801960;C2983136
22,gly nmbr . nmbr gg b . i . d n / n ( % ),C0017454;C0018370;C0053917;C0152277;C1334884;C1415124
22,ind nmbr gg q . d . n / n ( % ),C0017454;C0018370;C0053917;C1334884;C4049864
21,baseline lipids  mean ± sd ( mmol / l ),C0023779;C0168634;C0444504;C1442488;C1532563;C2347634;C2348143;C2699239
21,metabolic syndromenmbr baseline lipids  mg / dl,C0023779;C0168634;C0311400;C0439269;C1442488;C1524026;C2707259
21,receptor blockers  n ( % ) baseline lipid and apolipoprotein levels,C0023779;C0168634;C0597357;C1442488
20,body - mass index ( kg / mj ) previous diagnosis,C0005893;C0022718;C0332132;C0439209;C0439254;C0578022;C1305855;C4054209;C4284025
20,mean ( sd ) body mass index  kg / mnmbr,C0005893;C0022718;C0439209;C0444504;C0578022;C1305855;C2347634;C2348143;C2699239;C4054209
20,body mass index  kg / mnmbr  median ( qnmbr  qnmbr ),C0005893;C0022718;C0439209;C0549183;C0578022;C0876920;C1305855;C2347635;C2348144;C2939193;C4054209
20,body mass index ( kg / mnmbr ) - mean ± sd,C0005893;C0022718;C0439209;C0444504;C0578022;C1305855;C2347634;C2348143;C2699239;C4054209
20,body mass index  median  ( nmbrth — nmbrth percentiles )  kg / mnmbr,C0005893;C0022718;C0439209;C0549183;C0578022;C0876920;C1264641;C1305855;C2347635;C2348144;C2939193;C4054209
20,body mass index ( bmi )  kg / mnmbr,C0005893;C0022718;C0439209;C0578022;C1305855;C4054209
19,index event  %,C0441471;C0600653;C0918012;C1552854;C1637833;C2986546;C4019010
19,index event asymptomatic or unconfirmed,C0441471;C0600653;C0918012;C1552854;C1637833;C2986546;C4019010
19,index event — no . ( % ),C0441471;C0600653;C0918012;C1552854;C1637833;C2986546;C4019010
18,eze / simva nmbr / nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C4321396;C4521761
18,middle tertile ( range  nmbr . nmbr - nmbr . nmbr mg / dl  mean ± sd  nmbr . nmbr ± nmbr . nmbr mg / dl ),C0024671;C0026410;C0053917;C0439269;C0444504;C0444598;C0549183;C1334884;C1514721;C1552826;C1960952;C2346927;C2347634;C2348143;C2348147;C2699239;C3539687;C3542016;C4321396;C4521761
18,sfc nmbr / nmbr mg twice daily ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C0585361;C1334884;C1960952;C2346927;C4321396;C4521536;C4521761
18,glycopyrronium nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C3814772;C4321396;C4521761
17,ticagrelor nmbr mg nmbr yr km %,C0024671;C0026410;C0053917;C0439234;C0439269;C1334884;C1960952;C1999375;C2346927;C3887676;C4321396;C4521761
17,ticagrelor  nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C1999375;C2346927;C4321396;C4521761
17,ticagrelor nmbr mg vs . placebo hr ( nmbr % ci ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C1999375;C2346927;C4321396;C4521761
16,history of amputation — no . ( % ),C0002688;C0019664;C0019665;C0262512;C0262926;C0332840;C1546539;C1705255;C2004062
16,history of amputation,C0002688;C0019664;C0019665;C0262512;C0262926;C0332840;C1546539;C1705255;C2004062
15,czp nmbr mg ( n nmbr nmbr ),C0024671;C0026410;C0053917;C0054841;C0439269;C1334884;C1861828;C1872109;C1960952;C2346927;C4321396;C4521761
15,czp nmbr mg  % ( n / n ),C0024671;C0026410;C0053917;C0054841;C0439269;C1334884;C1861828;C1872109;C1960952;C2346927;C4321396;C4521761
14,diet plus pravastatin group ( n = nmbr ),C0012155;C0012159;C0053917;C0085542;C0332287;C0441848;C1334884;C1519433;C2983588;C3668949
14,diet + pravastatin ( n = nmbr ),C0012155;C0012159;C0053917;C0085542;C1334884;C1519433;C2983588;C3668949
13,< nmbr . nmbr mmol / liter apob : apoa - l ratio,C0003592;C0003593;C0053917;C0456603;C0475211;C0523508;C1334884;C1532563;C1547037;C3252643;C4553344;C4553379
13,apob : apoa - nmbr ratio,C0003592;C0003593;C0053917;C0456603;C0523508;C1334884;C1547037;C3252643;C4553344;C4553379
12,bl updrs : low,C0005918;C0006413;C1552663;C2827109;C3639721
12,bl updrs : high,C0005918;C0006413;C1552663;C2827109;C3639721
11,previous balloon angioplasty  n ( % ),C0002996;C0002997;C0205156;C1552607
11,balloon angioplasty — no . ( % ),C0002996;C0002997
10,fasting insulin,C0015663;C0021641;C1533581;C1579433;C3714501
10,fasting insulin — / tiu / ml §,C0015663;C0021641;C0439526;C1533581;C1579433;C1705224;C3714501;C3887665
9,change in nt - probnp at nmbr months ( log - transformed ),C0392747;C0443172;C0669479;C0754710;C1705241;C4319952
9,nt - probnp  median ( iqr )  pg / ml,C0439297;C0549183;C0669479;C0754710;C0876920;C2347635;C2348144;C2939193
8,cause of heart failure — no . ( % ),C0015127;C0018801;C0018802;C1524003;C4554158
8,cause of heart failure,C0015127;C0018801;C0018802;C1524003;C4554158
7,ppi use ( p = nmbr - nmbrt ),C0358591;C0871125;C3811894
7,nontrial ppi,C0358591;C0871125;C3811894
7,non - study ppi use,C0358591;C0557651;C0871125;C1518422;C2603343;C3811894
7,ppi but no aspirin,C0358591;C0871125;C3811894
6,planned valve surgery  n ( % ),C0038894;C0038895;C0184252;C0543467;C1186983;C1274039;C1301732;C1704414;C3888056
6,recent surgery or trauma,C0038894;C0038895;C0332185;C0543467;C1274039
5,coronary heart disease,C0010054;C0010068;C1956346
5,coronary heart disease ( % ),C0010054;C0010068;C1956346
4,cat total score,C0007450;C0325090;C0524517;C1443200;C2964552;C3665481;C4050461;C4284282
4,copd assessment test ( cat ) score,C0007450;C0325090;C0449820;C0524517;C1443200;C3665481;C4050231;C4050461;C4284282
3,smoking pack year ( years ) fl,C0037369;C0439234;C0439508;C0453996;C1277691;C1300812;C1708024;C1881674
3,smoking : ex - smoker,C0037369;C0453996;C1881674
3,smoking pack - years,C0037369;C0453996;C1277691;C1881674
3,smoking ( a ),C0037369;C0453996;C1881674
3,mean ( sd ) duration of smoking  pack years,C0037369;C0444504;C0449238;C0453996;C1277691;C1881674;C2347634;C2348143;C2699239;C2926735
3,smoking in the past year,C0037369;C0453996;C1881674;C4086728
2,homa - ir  median ( qnmbr  qnmbr ),C0022065;C0022071;C0549183;C0876920;C1448132;C2347635;C2348144;C2939193
2,bdmard - ir,C0022065;C0022071;C1448132
1,therapy ( asa nmbr  nmbr / placebo nmbr ),C0004057;C0032042;C0039798;C0053917;C0087111;C1334884;C1363945;C1696465;C1706408;C3853627
1,therapy ( asa nmbr / placebo nmbr ),C0004057;C0032042;C0039798;C0053917;C0087111;C1334884;C1363945;C1696465;C1706408;C3853627
0,tc / hdl - c ratio,C0039411;C0040642;C0041405;C0041698;C0456603;C1547037;C1824670;C3272447;C3715113;C4522122
0,tc / hdl - c,C0039411;C0040642;C0041405;C0041698;C1824670;C3272447;C3715113;C4522122
