cluster,concept,cuis
-1,bnp  median ( iqr )  pg / ml,C0054015;C0439297;C0549183;C0876920;C1095989;C1417808;C2347635;C2348144;C2939193;C2982014
-1,bmi ( kg / mnmbr ) cardiac parameters,C0018787;C0022718;C0439209;C0449381;C0578022;C1522601;C4054209
-1,bmi ( kg / mnmbr ) [median ( nmbrth to nmbrth percentile ) ],C0022718;C0439209;C0549183;C0876920;C2347635;C2348144;C2923536;C2939193;C4054209
-1,blood urea nitrogen ( mg / dl ),C0005845;C0439269;C0600137
-1,blood pressure - lowering treatment,C0005823;C0033095;C0039798;C0087111;C0441994;C0460139;C0596197;C1271104;C1272641;C1306345;C1522326;C1533734;C1705169;C2003888;C3538994;C3887704;C4284008
-1,blood pressure  mean ( sd ) [range]  mm hg,C0428886;C0439475;C1514721;C2348147;C2699239;C3542016
-1,blood pressure,C0005823;C1271104;C1272641
-1,blood oxygenation  mean ± sd,C0005767;C0005768;C0229664;C0231940;C0282636;C0444504;C2347634;C2348143;C2699239
-1,blood leukocyte count ( nmbr cells per l ),C0023508;C0023516;C0053917;C0347983;C0427512;C1334884
-1,blood eosinophils count,C0014467
-1,black race,C0005680
-1,bivariate frailty model ( statin users vs non - users ),C0360714;C0424594;C1706077;C3161035;C3274659;C3714583;C3853906
-1,biomarker low ( periostin < nmbr ng / ml or blood eosinophils < nmbr cells per pl )  na,C0005516;C0053917;C0205251;C0219433;C0439275;C1334884;C1424662;C1550472;C3812270;C3890211;C4048187;C4321351;C4522223
-1,biologic naive,C0005515;C0205460
-1,biologic agents,C0005515
-1,beta - blockers ( all )  n ( % ),C0001645
-1,beta - blocker — no . ( % ),C0001645
-1,beta - blocker at last follow - up |,C0001645;C0589120;C1522577;C1704685;C3274571
-1,beta - blocker ( except sotalol ),C0001645;C0037707
-1,beta - adrenergic blocker,C0001645;C2757061;C3536830
-1,benralizumab nmbr mg qnmbrw ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2982078;C4321396;C4521761
-1,bdi total score ( baseline ),C0006448;C0168634;C0451022;C1442488;C2964552;C3714938;C3889415
-1,baseline tobacco use,C0040335;C0168634;C0543414;C0841002;C1442488;C3853727
-1,baseline systolic bp,C0168634;C0871470;C1442488
-1,baseline statin usec,C0168634;C0360714;C0439224;C1442488
-1,baseline sitosterol,C0037215;C0168634;C0220914;C1442488
-1,baseline sgrq score,C0168634;C1442488
-1,baseline scales  median ( range ),C0168634;C1442488
-1,baseline pulmonary medication  n ( % ),C0013227;C0024109;C0168634;C1442488;C2707265;C2709248;C3244316;C4284232;C4522268
-1,baseline post - bronchodilator % predicted fev  < nmbr %,C0168634;C1442488
-1,baseline nmbr - h ppg ,C0033727;C0053917;C0168634;C0369286;C0441932;C0564385;C1334884;C1418888;C1442488;C4528284
-1,baseline nihss score ( % ) #,C0168634;C1442488;C1697238
-1,baseline nihss score  median ( range ),C0168634;C1442488;C1697238
-1,baseline medical therapy,C0168634;C0418981;C1442488
-1,baseline median ( iq range ),C0168634;C0549183;C0876920;C1442488;C1514721;C2347635;C2348144;C2348147;C2939193;C3542016
-1,baseline mean ( sd )  % [mmol / mol],C0168634;C0444504;C1442488;C2347634;C2348143;C2699239;C3829066
-1,baseline lp ( a ) in nmbr classes,C0053917;C0065058;C0168634;C0456387;C1334884;C1439335;C1442488;C1518526;C1705943;C4019422;C4553379
-1,baseline killip class,C0168634;C1442488;C1881332
-1,baseline ics use  n ( % ),C0168634;C0815320;C1442488;C4551720
-1,baseline hematocrit  median ( iqr ),C0018935;C0168634;C0518014;C0549183;C0876920;C1442488;C2347635;C2348144;C2939193
-1,baseline heart rate,C0018810;C0168634;C1442488
-1,baseline heart failure severity nyha class i,C0018801;C0018802;C0168634;C0439793;C0522510;C1442488;C1882084;C4554158
-1,baseline hb < nmbr g nmbr nmbr n = nmbr,C0053917;C0062408;C0168634;C0439267;C1334884;C1442488
-1,baseline fpg ,C0168634;C1442488
-1,baseline ezetimibe usec,C0168634;C0439224;C1142985;C1442488
-1,baseline ecrcl,C0168634;C1442488
-1,baseline disease and quality - of - life scores,C0012634;C0168634;C1442488
-1,baseline diabetes,C0011847;C0011849;C0168634;C1442488
-1,baseline corticosteroids *,C0001617;C0168634;C1442488;C3539185;C3540725;C3540726;C3540727
-1,baseline copd exacerbation history  * n ( % ),C0019664;C0019665;C0168634;C0262512;C0262926;C0740304;C1442488;C1705255;C2004062
-1,baseline cardiovascular medication  c n ( % ),C0007220;C0168634;C1442488
-1,baseline cardiac biomarkers elevated,C0168634;C1442488;C2735101;C2735102
-1,baseline cardiac biomarkers,C0168634;C1442488;C2735101;C2735102
-1,baseline bmi nmbr to < nmbr kg / mnmbr  n = nmbr,C0022718;C0053917;C0168634;C0439209;C0578022;C1334884;C1442488;C4054209
-1,baseline : < nmbr . nmbr meq / l eos : > nmbr . nmbr or < nmbr . nmbr meq / l,C0053917;C0168634;C0439375;C1334884;C1442488;C1623465;C1861303
-1,baseline / concomitant therapies,C0168634;C1442488;C1707479
-1,baricitinib  nmbr mg daily ( n = nmbr ),C0024671;C0026410;C0053917;C0332173;C0439269;C1334884;C1960952;C2346927;C4044947;C4321396;C4521761
-1,balloon angioplasty plus abciximab,C0002996;C0002997;C0288672;C0332287
-1,azathioprine ( n = nmbr ),C0004482;C0053917;C1334884
-1,available baseline blood specimen n,C0168634;C0178913;C0470187;C1442488
-1,atv nmbr mg study protocol,C0024671;C0026410;C0053917;C0210243;C0439269;C0674679;C1145759;C1334862;C1334884;C1507394;C1960952;C2346927;C2348563;C2599718;C4321396;C4521761
-1,atrial flutter,C0004239;C0344423;C1963068
-1,atrial fibrillation onset,C0004238;C0206132;C0332162;C0344434;C1963067
-1,atrial fibrillation  n ( % ),C0004238;C0344434;C1963067
-1,atrial fibrillation  duration — no . ( % ),C0004238;C0344434;C0449238;C1963067;C2926735
-1,atorvastatin ls means difference nmbr mg ( nmbr % ci ) a ( n = nmbr ),C0008107;C0023668;C0024671;C0026410;C0053917;C0286651;C0439269;C1334884;C1704970;C1705241;C1705242;C1960952;C2346927;C3259781;C4321396;C4521761
-1,atorvastatin dose,C0178602;C0286651;C0869039;C1114758
-1,atorvastatin  n ( % ),C0286651
-1,atenolol strategy,C0004147;C0679199
-1,atenolol *,C0004147
-1,associated with hiv infection,C0019693;C0332281
-1,associated with connective tissue disease,C0009782;C0332281
-1,aspirin use ( > nmbr mg ),C0004057;C0024671;C0026410;C0042153;C0053917;C0439269;C0457083;C1334884;C1947944;C1960952;C2346927;C4321396;C4521761
-1,aspirin group ( n = nmbr nmbr ) ( nmbr nmbr person years ),C0004057;C0027361;C0053917;C0439234;C0441848;C1334884;C2347489
-1,aspirin group,C0004057;C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
-1,aspirin but no ppi,C0004057
-1,aspirin at last follow - up,C0004057;C0589120;C1522577;C1704685;C3274571
-1,aspirin and ppi,C0004057
-1,aspirin and other antiplatelet,C0004057
-1,aspirin / other antiplatelet agents  n ( % ),C0004057
-1,aspirin / antiplatelet,C0004057
-1,asia - pacific hr ( nmbr % cl ),C0003980;C0053917;C0596019;C1334884
-1,asastoppedat randomization  n,C0034656
-1,arthritis,C0003864;C4552845
-1,argentina,C0003761;C1504311
-1,apremilast nmbr mg bid n = nmbr,C0024671;C0026410;C0053917;C0439269;C1334884;C1678805;C1960952;C2346927;C4321396;C4521761
-1,apolipoprotein b^,C0003593
-1,apoa - nmbr  g / l,C0003592;C0053917;C0439294;C0456615;C0523508;C1334884;C4553344;C4553379
-1,apo b ( mg / dl ) - mean ± sd,C0003593;C0439269;C0444504;C2347634;C2348143;C2699239;C3252643
-1,apixaban vs . placebo,C1831808
-1,apixaban  nmbr . nmbr mg,C0024671;C0026410;C0053917;C0439269;C1334884;C1831808;C1960952;C2346927;C4321396;C4521761
-1,apixaban,C1831808
-1,aortic stenosis  n ( % ),C0003507
-1,aortic stenosis,C0003507
-1,any statin + other llt,C0360714
-1,any relevant infarct,C0021308;C2347946
-1,any pulmonary medication,C0013227;C0024109;C2707265;C2709248;C3244316;C4284232;C4522268
-1,any prior anti - tnf treatment failure,C0162643;C0231174;C0235828;C0332152;C0521983;C0680095;C1448177;C1514463;C1547544;C2826257
-1,any immunosuppressive agent,C0021081
-1,any disease,C0012634
-1,any cardiovascular disease history  n ( % ),C0007222;C0007226;C0012634;C0019664;C0019665;C0262512;C0262926;C0683519;C1705255;C1880008;C2004062;C3887460
-1,any albuminuria — no . ( % ),C0001925
-1,antithrombotic agents  n ( % ),C1704311
-1,antithrombotic / coagulant,C0009117
-1,antimalarials only,C0003374;C0205171;C1720467
-1,antihypertensive treatment,C0003364;C0039798;C0087111;C1522326;C1533734;C1705169;C3538994;C3887704
-1,antihypertensive medication or,C0003364
-1,antihypertensive drug  %,C0003364
-1,antihypertensive  antianginal  and other cardiovascular medications,C0003364;C1874267;C3537168
-1,antihyperglycemic oral agent therapy,C0020616;C0039798;C0087111;C0442027;C0450442;C1254351;C1363945;C1521826;C4521986
-1,antihyperglycemic,C0020616
-1,antidiabetic medication | |,C0935929
-1,anti - ischaemia agents *,C0022116;C0040616;C4321499
-1,anti - inflammatory drugs,C0003209
-1,anti - cholinergics ( short - acting ) a,C0242896
-1,anti - cholinergics ( long - acting ),C0242896
-1,anti - ccp antibody positive,C0741132;C4318437
-1,ankle - brachial index < nmbr . nmbr — no . ( % ),C0053917;C1328319;C1334884;C3888326
-1,angiotensin receptor blocker and / or ace,C0034787;C1622222
-1,angiotensin - converting enzyme or angiotensin receptor blocker,C0022709;C1452534
-1,angiotensin - converting enzyme inhibitors / angiotensin receptor blockers,C0003015;C0597357;C2757044
-1,angiotensin - converting enzyme inhibitor or angiotensin receptor blocker,C0003015;C2757044;C3536837;C4541021
-1,angiotensin - converting - enzyme inhibitor or angiotensin - receptor blocker §,C0003015;C2757044;C3536837;C4541021
-1,angiography — no . ( % ),C0002978
-1,angiography during index hospitalization,C0002978;C0019993;C0600653;C0918012;C1552854;C1637833;C2986546
-1,angiographic data,C0002978;C1511726;C3245479;C3714741
-1,angiographic complications  site - reported — no . / total no . ( % ),C0002978;C0009566;C0205145;C1171258;C1515974;C2825164
-1,angiogenin ( ng / ml ),C0051844;C0439275;C1367482
-1,angina pectoris — no . ( % ),C0002962
-1,angina class at baseline,C0002962;C0168634;C0456387;C1442488;C1518526;C1705943
-1,anemia — no . ( % ) | |,C0002871;C1000483;C4554633
-1,ancestry ( % ) f,C0016327
-1,amlodipine / valsartan nmbr / nmbr mg / v = nmbr,C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C1962523;C2346927;C4321396;C4521761
-1,aml / val nmbr / nmbr mg,C0023465;C0023467;C0024671;C0026410;C0042285;C0053917;C0439269;C0523975;C1334884;C1960952;C2346927;C4321396;C4521761
-1,amiodarone vs . placebo no . hazard ratio ( nmbr . nmbr % cl ),C0002598
-1,amiodarone  n ( % ),C0002598
-1,amiodarone,C0002598
-1,american indian or native alaskan,C0002460
-1,american indian or alaska,C0002460
-1,all ~ cause mort / hf hosp .,C0015127;C0018488;C1313497;C1524003;C1538440;C3273279;C3815322
-1,all with coenzyme qnmbr ( n = nmbr  nmbr ),C0009235;C0053917;C1334884
-1,all randomized patients ( range ),C0030705;C0034656;C1514721;C2348147;C3542016;C3815594
-1,all patients with fistulas ( n = nmbr ),C0016169;C0030705;C0053917;C1334884
-1,all cardiovascular,C0007226;C3887460
-1,aliskiren ( n = nmbr ),C0053917;C1120110;C1334884
-1,aldosterone inhibitor,C0002007
-1,aldosterone blocker  %,C0002006
-1,alcohol use ( > nmbr drink / wk ),C0001948;C0042153;C0053917;C0332174;C0439230;C0452428;C0457083;C0556297;C1334884;C1947944
-1,albuterol reversibility  %,C0001927;C0449261
-1,albuminuria ( g / g ),C0001925;C1319635
-1,aggressive ( n = nmbr ),C0001807;C0053917;C0580822;C1334884
-1,age at randomization ( years ),C0034656;C1510829
-1,age at first seizure  years  mean ( sd ),C0036572;C0205435;C0444504;C1279901;C1510829;C1959629;C2347634;C2348143;C2699239;C4553401
-1,adl subscale ( range  nmbr - nmbr ) *,C0001288;C0053917;C1334884;C1420005;C1514721;C2348147;C3542016
-1,adjusted mean change from baseline ( nmbr % ci )  % [mmol / mol],C0008107;C0053917;C0168634;C0392747;C0439190;C0443172;C0444504;C0456081;C0948922;C1334884;C1442488;C1705241;C2347634;C2348143;C3259781;C3829066;C4319952
-1,acute rheumatic disorders,C0001314
-1,acute dvt study,C0149871;C0205178;C0557651;C2603343;C2926618;C3899446
-1,acute coronary syndrome nmbr,C0053917;C0948089;C1334884
-1,active cancer at randomization  n ( % ),C0006826;C0034656;C0205177;C0998265;C1306459;C3853793;C3888249
-1,ace inhibitors or angiotensin ii blockers,C0003015
-1,ace inhibitors or angiotensin ii,C0003015
-1,ace inhibitor — no . ( % ),C0003015;C4541021
-1,ace inhibitor or arb at last follow - up,C0003015;C4541021
-1,ace inhibitor or arb at enrollment,C0003015;C4541021
-1,ace inhibitor monotherapy,C0003015;C4541021
-1,ace inhibitor at last follow - up,C0003015;C0589120;C1522577;C1704685;C3274571;C4541021
-1,ace - inhibitor use,C0003015;C0042153;C0457083;C1947944;C4541021
-1,accp bleeding risk at inclusion  no . ( % ) f,C0007637;C1512693;C3251812
-1,absolute risk difference ( ci )  % *,C0008107;C0035647;C1519101;C1549031;C1705241;C1705242;C3259781;C4552904
-1,abrupt vessel closure,C0005847;C0185003;C1276802;C1521802
-1,abnormal angiogram,C0002978;C0205161;C1548816;C2347472;C2699333;C3891555;C4255126
-1,abdominal or perianal fistula at baseline  n ( % ),C0000726
-1,abdominal aortic — no . ( % ),C0003484
-1,abatacept / open - label abatacept,C1619966;C1709323
-1,a mini - mental state examination  omega - nmbr fatty acids vs placebo,C0015684;C0053917;C0451306;C1334884;C1719844
-1,> nmbr years education,C0013621;C0013622;C0013658;C0039401;C0053917;C0439234;C1334884
-1,> nmbr ( ml ) additional angiography,C0002978;C0053917;C0439526;C1334884;C1524062;C1705224;C3887665
-1,> nmbr % stenosis of coronary  carotid  or lower extremity arteries,C0007282;C0018787;C0053917;C0242231;C0741968;C1334884
-1,< nmbr . nmbr mm hg diastolic blood pressure,C0053917;C0428883;C0439475;C1305849;C1334884
-1,% stenosis  as assessed by investigator,C0678234;C1261287;C2632116
